n,k,all-cycles,A-cycles,B-cycles,AA-cycles,AB-cycles,BB-cycles,AAA-cycles,AAB-cycles,ABB-cycles,BBB-cycles,AAAA-cycles,AAAB-cycles,AABB-cycles,ABBB-cycles,BBBB-cycles,AAAAA-cycles,AAAAB-cycles,AAABB-cycles,AABBB-cycles,ABBBB-cycles,BBBBB-cycles,max_cycle_len
1000,121,879.069,583.27,204.852,33.885,17.286,19.611,3.892,2.833,3.519,3.812,0.604,0.545,0.745,1.071,0.966,0.114,0.109,0.186,0.238,0.37,0.285,6.139
1000,122,878.071,582.418,204.195,34.047,17.348,19.643,3.94,2.859,3.549,3.844,0.614,0.555,0.758,1.09,0.971,0.119,0.11,0.188,0.244,0.385,0.296,6.183
1000,123,877.071,581.553,203.545,34.194,17.402,19.701,3.998,2.903,3.578,3.859,0.626,0.561,0.765,1.102,0.985,0.123,0.113,0.188,0.247,0.394,0.305,6.223
1000,124,876.071,580.701,202.909,34.35,17.467,19.715,4.043,2.921,3.6,3.897,0.637,0.572,0.781,1.114,0.989,0.13,0.116,0.196,0.257,0.401,0.309,6.256
1000,125,875.071,579.851,202.244,34.516,17.537,19.749,4.091,2.952,3.623,3.91,0.646,0.584,0.794,1.138,1.004,0.132,0.116,0.198,0.258,0.412,0.32,6.296
1000,126,874.071,579.013,201.563,34.686,17.602,19.798,4.119,2.977,3.645,3.942,0.66,0.597,0.813,1.158,1.014,0.133,0.121,0.203,0.265,0.423,0.322,6.344
1000,127,873.072,578.159,200.906,34.872,17.668,19.817,4.154,2.994,3.683,3.981,0.669,0.602,0.818,1.178,1.016,0.138,0.125,0.207,0.276,0.435,0.331,6.388
1000,128,872.075,577.331,200.263,35.001,17.714,19.831,4.217,3.022,3.708,4.028,0.687,0.613,0.836,1.189,1.024,0.139,0.126,0.211,0.283,0.442,0.341,6.431
1000,129,871.078,576.481,199.623,35.2,17.767,19.84,4.246,3.054,3.735,4.055,0.694,0.619,0.849,1.202,1.035,0.143,0.127,0.214,0.286,0.45,0.352,6.489
1000,130,870.078,575.57,199.034,35.399,17.794,19.853,4.29,3.099,3.778,4.069,0.707,0.631,0.852,1.22,1.053,0.146,0.128,0.219,0.289,0.455,0.357,6.537
1000,131,869.078,574.68,198.426,35.561,17.866,19.86,4.351,3.129,3.788,4.095,0.716,0.639,0.865,1.242,1.071,0.148,0.135,0.223,0.294,0.468,0.365,6.569
1000,132,868.078,573.817,197.826,35.735,17.913,19.879,4.4,3.145,3.803,4.105,0.724,0.651,0.879,1.249,1.08,0.151,0.141,0.223,0.301,0.487,0.37,6.627
1000,133,867.078,572.988,197.19,35.91,17.93,19.909,4.439,3.182,3.83,4.116,0.734,0.655,0.882,1.262,1.103,0.154,0.143,0.23,0.314,0.496,0.37,6.676
1000,134,866.078,572.16,196.544,36.049,17.967,19.953,4.473,3.222,3.861,4.12,0.751,0.675,0.89,1.293,1.112,0.158,0.144,0.237,0.325,0.5,0.379,6.721
1000,135,865.08,571.296,195.912,36.213,18.032,19.975,4.517,3.231,3.897,4.151,0.765,0.687,0.902,1.308,1.122,0.159,0.148,0.246,0.335,0.505,0.381,6.754
1000,136,864.082,570.437,195.3,36.371,18.081,19.989,4.557,3.253,3.926,4.18,0.792,0.702,0.909,1.317,1.147,0.16,0.15,0.25,0.341,0.509,0.383,6.808
