empirical_min_dist,estimated_true_dist,best_x,min_error,experiment,real_alpha,real_p_aa,real_p_bb,empirical_true_dist
673.0,700.6465894690282,0.7223633890234613,0.011491179365763212,79,0.53,0.48,0.45,700
739.0,816.1565917270074,0.8527054697869461,0.009264194926142071,79,0.53,0.48,0.45,800
793.0,920.2276996723343,0.9457541323044654,0.00578622717688784,79,0.53,0.48,0.45,900
826.0,997.1743712003458,1.0187315185538195,0.0065893551858516065,79,0.53,0.48,0.45,1000
860.0,1117.745267331041,1.1346862463207685,0.003924613394676469,79,0.53,0.48,0.45,1100
883.0,1226.4950725151755,1.2597554860119096,0.0025235518563681497,79,0.53,0.48,0.45,1200
907.0,1371.7367245595258,1.4056287071534652,0.0015411137962320963,79,0.53,0.48,0.45,1300
923.0,1451.5644001018347,1.4757592675431097,0.001663454914962742,79,0.53,0.48,0.45,1400
934.0,1468.0407636459497,1.4787169221652428,0.0018977740547280152,79,0.53,0.48,0.45,1500
100.0,100.54666757524036,0.11284281760801071,0.015708686511381315,80,0.53,0.48,0.45,100
200.0,199.89815789823487,0.18859343526141348,0.019583723941188645,80,0.53,0.48,0.45,200
300.0,300.3254302360462,0.30391369305672766,0.024881170873129375,80,0.53,0.48,0.45,300
400.0,399.5946917637281,0.40838398433585865,0.019368989837172924,80,0.53,0.48,0.45,400
500.0,494.002357325862,0.4780310209952955,0.020406687366543684,80,0.53,0.48,0.45,500
596.0,605.5310097068252,0.6089480377942358,0.021784097155928557,80,0.53,0.48,0.45,600
672.0,710.8206226045048,0.7324081959205999,0.012193212448947166,80,0.53,0.48,0.45,700
736.0,799.7588960440424,0.8129514391218304,0.0074045642759679965,80,0.53,0.48,0.45,800
788.0,884.8880236882313,0.8922739845366481,0.008677845793774057,80,0.53,0.48,0.45,900
832.0,988.224922555412,0.9885543949066498,0.005187449300461412,80,0.53,0.48,0.45,1000
861.0,1062.7483011151344,1.0499192444048393,0.004584564930599345,80,0.53,0.48,0.45,1100
897.0,1189.0524771256762,1.1719487481154702,0.004555282615613497,80,0.53,0.48,0.45,1200
910.0,1172.3544337691606,1.126654931281052,0.002017542529452161,80,0.53,0.48,0.45,1300
934.0,1314.369849173135,1.2769704523237884,0.0030393014717730537,80,0.53,0.48,0.45,1400
943.0,1358.0981077037097,1.3186324409337922,0.0023932009956462515,80,0.53,0.48,0.45,1500
100.0,99.3281945076968,0.10597603915358916,0.03474836570267365,81,0.53,0.48,0.45,100
200.0,200.45384287658644,0.17883882468375767,0.009983613853904184,81,0.53,0.48,0.45,200
300.0,299.373441724998,0.30038732647195293,0.024401784647058774,81,0.53,0.48,0.45,300
400.0,388.2091501096164,0.37102974586827636,0.034230493686301454,81,0.53,0.48,0.45,400
499.0,489.36735612671276,0.4971357617360467,0.03809772282766977,81,0.53,0.48,0.45,500
591.0,582.9059938536014,0.5813637455241386,0.02427800345960007,81,0.53,0.48,0.45,600
671.0,669.9052110117368,0.6645452560921044,0.0240481705706383,81,0.53,0.48,0.45,700
736.0,771.5314250056923,0.766550010930974,0.015330069727629741,81,0.53,0.48,0.45,800
785.0,847.4894394598297,0.8196708858399244,0.01308842075064961,81,0.53,0.48,0.45,900
837.0,974.5445842855493,0.9601243789952645,0.004799375210741144,81,0.53,0.48,0.45,1000
864.0,1061.3141884515303,1.0495871435730044,0.007172730444976041,81,0.53,0.48,0.45,1100
893.0,1175.2278663947372,1.1690924132078275,0.0013023517618703173,81,0.53,0.48,0.45,1200
911.0,1337.4530994986167,1.3534653947479616,0.001017815663085685,81,0.53,0.48,0.45,1300
922.0,1398.1618763246065,1.4105287818455223,0.0029174741091985493,81,0.53,0.48,0.45,1400
939.0,1492.3177687354123,1.5002744535051338,0.003511654089315253,81,0.53,0.48,0.45,1500
100.0,99.86254740505093,0.08869327742541427,0.006431643393409912,82,0.53,0.48,0.45,100
200.0,200.80774917973073,0.18704985143717234,0.01535533878782576,82,0.53,0.48,0.45,200
298.0,296.0075500435713,0.2518707046953145,0.023373863009241932,82,0.53,0.48,0.45,300
398.0,407.9315188854362,0.40712348999650694,0.03135499798508113,82,0.53,0.48,0.45,400
495.0,510.38119737788065,0.5038564250478587,0.02298914254704694,82,0.53,0.48,0.45,500
594.0,621.0085142316289,0.6298610050482727,0.027315226209399666,82,0.53,0.48,0.45,600
686.0,739.1135271892059,0.7420659470538051,0.01766404479371409,82,0.53,0.48,0.45,700
750.0,810.5441167795498,0.8006428283606686,0.010652469117609134,82,0.53,0.48,0.45,800
802.0,905.7620933329723,0.8980073588153292,0.006019569207810458,82,0.53,0.48,0.45,900
837.0,953.6720793591985,0.9211631217517597,0.006910191817200305,82,0.53,0.48,0.45,1000
870.0,1074.3740466896347,1.0527598823281816,0.0045234552284394965,82,0.53,0.48,0.45,1100
902.0,1322.2054309089203,1.3506857104069336,0.0014467214135654685,82,0.53,0.48,0.45,1200
923.0,1446.2105917939407,1.4749288864047836,0.0005931152084731941,82,0.53,0.48,0.45,1300
932.0,1466.1996227119532,1.4783786024229433,0.0008412513940131732,82,0.53,0.48,0.45,1400
939.0,1495.4761132195083,1.5002744535051338,0.0015318119843052203,82,0.53,0.48,0.45,1500
100.0,100.30396002131275,0.10459302505079088,0.01455868001463242,83,0.53,0.48,0.45,100
200.0,199.51059835179586,0.19618369980212036,0.019256349931738227,83,0.53,0.48,0.45,200
298.0,299.54948558403413,0.2791415390987061,0.031972599146974645,83,0.53,0.48,0.45,300
398.0,398.42840406600834,0.3718922850029408,0.025612160098578397,83,0.53,0.48,0.45,400
496.0,494.0169119423765,0.4614547242264378,0.02268964245970307,83,0.53,0.48,0.45,500
588.0,592.1054796272897,0.5723764252897665,0.011176380160328687,83,0.53,0.48,0.45,600
671.0,689.4530616522604,0.6824803323136408,0.013303250284667802,83,0.53,0.48,0.45,700
737.0,796.9822266078074,0.7963902637352942,0.004237757385353225,83,0.53,0.48,0.45,800
791.0,903.11587336803,0.897246029265031,0.008188134805754655,83,0.53,0.48,0.45,900
831.0,970.4215744461626,0.9590221967098045,0.005365726097427354,83,0.53,0.48,0.45,1000
859.0,1070.9321160411987,1.0680866366823292,0.0050077902133529376,83,0.53,0.48,0.45,1100
884.0,1115.255415742121,1.0954430008936191,0.00542810843819452,83,0.53,0.48,0.45,1200
910.0,1270.325996322352,1.2684869602009268,0.0013671652065816251,83,0.53,0.48,0.45,1300
925.0,1401.5748067470442,1.4110345544420428,0.0014100267959760615,83,0.53,0.48,0.45,1400
937.0,1478.9795325942284,1.480602349895766,0.0016399684061183086,83,0.53,0.48,0.45,1500
100.0,99.8119824231035,0.09950689927974701,0.02997474094289452,84,0.53,0.48,0.45,100
200.0,199.87201205492005,0.16325538454205668,0.017783435076080004,84,0.53,0.48,0.45,200
300.0,303.16976858100315,0.28999783637626175,0.01521584398197752,84,0.53,0.48,0.45,300
400.0,406.5769344082693,0.4327442034465211,0.01954069633522163,84,0.53,0.48,0.45,400
496.0,502.8093856031024,0.5355778380403795,0.019740565784805656,84,0.53,0.48,0.45,500
590.0,608.5187080733554,0.6349657565766138,0.014844431313463077,84,0.53,0.48,0.45,600
667.0,687.4947342959634,0.6873952195074362,0.009383750841719916,84,0.53,0.48,0.45,700
731.0,800.8061883680035,0.8215915552102702,0.009145251682519317,84,0.53,0.48,0.45,800
795.0,948.1802967061412,0.978281236638038,0.012417627481712885,84,0.53,0.48,0.45,900
834.0,1096.822261445632,1.1516380601418492,0.006147823121857064,84,0.53,0.48,0.45,1000
869.0,1238.380152667816,1.2955959859189756,0.006706948965551861,84,0.53,0.48,0.45,1100
890.0,1388.2610243856088,1.4646531951433093,0.001720775666057962,84,0.53,0.48,0.45,1200
907.0,1435.4675680216824,1.5002744535051338,0.0035996006005480493,84,0.53,0.48,0.45,1300
931.0,1474.9468740728837,1.5002744535051338,0.0036290467999859797,84,0.53,0.48,0.45,1400
941.0,1495.4761132195083,1.5002744535051338,0.0015318119843052203,84,0.53,0.48,0.45,1500
100.0,100.07297441264518,0.09651312197679524,0.01827643458029094,85,0.53,0.48,0.45,100
200.0,200.6489194835461,0.18939342048539237,0.01422024610960295,85,0.53,0.48,0.45,200
300.0,306.4650921525358,0.28999783637626175,0.03112460107874868,85,0.53,0.48,0.45,300
400.0,407.87722128069646,0.38051103412645443,0.020352711868884484,85,0.53,0.48,0.45,400
500.0,514.7296903929293,0.4882683809507212,0.02633495142554176,85,0.53,0.48,0.45,500
598.0,618.2699784531882,0.6049908421626267,0.01718302928621139,85,0.53,0.48,0.45,600
683.0,708.9276413301978,0.6895476026596172,0.011527946186381815,85,0.53,0.48,0.45,700
743.0,794.8110275930592,0.781040161794764,0.017939258516555513,85,0.53,0.48,0.45,800
800.0,907.1501320767339,0.89848664511692,0.007826980048474564,85,0.53,0.48,0.45,900
839.0,1032.5613563260415,1.0426764266404953,0.005327456273945462,85,0.53,0.48,0.45,1000
876.0,1171.727166787916,1.1922596133297603,0.0043989526456482035,85,0.53,0.48,0.45,1100
897.0,1281.4819174223353,1.3041813862641805,0.0023782647810160697,85,0.53,0.48,0.45,1200
919.0,1349.4832788395304,1.3558019154682168,0.002997934457524083,85,0.53,0.48,0.45,1300
937.0,1493.8969409774602,1.5002744535051338,0.0033996910284464915,85,0.53,0.48,0.45,1400
949.0,1399.1386882250133,1.3648859161855875,0.0023942711902078277,85,0.53,0.48,0.45,1500
100.0,100.79781889020909,0.10968252355689595,0.01633238176688718,86,0.53,0.48,0.45,100
200.0,200.78916584437266,0.18695122991073054,0.029694559323326323,86,0.53,0.48,0.45,200
299.0,304.19959948709976,0.29616115866078174,0.05017188408621992,86,0.53,0.48,0.45,300
399.0,401.5188937079221,0.3909487887491844,0.01979590806070363,86,0.53,0.48,0.45,400
499.0,524.9991260971029,0.5550513770353706,0.036218112192290576,86,0.53,0.48,0.45,500
598.0,625.1816064942703,0.6365093404008548,0.022159717219450405,86,0.53,0.48,0.45,600
682.0,698.1288481382862,0.6748688539577126,0.013199338785189377,86,0.53,0.48,0.45,700
753.0,809.9218003581734,0.7929832782054194,0.016412733682031937,86,0.53,0.48,0.45,800
800.0,896.7739348910582,0.8857629814492505,0.009025381111656017,86,0.53,0.48,0.45,900
840.0,981.2888988139632,0.9617576087408048,0.003605385880835727,86,0.53,0.48,0.45,1000
865.0,1075.2638192580212,1.0690575300931833,0.007354850873474919,86,0.53,0.48,0.45,1100
886.0,1152.557096240722,1.1423148791643627,0.0060337419791390845,86,0.53,0.48,0.45,1200
915.0,1389.2824789562605,1.4088257846661452,0.0025974836537441047,86,0.53,0.48,0.45,1300
935.0,1419.2259091440603,1.4142414886008603,0.0022173880724928414,86,0.53,0.48,0.45,1400
949.0,1442.1174683798633,1.4182420755015017,0.001143841159809088,86,0.53,0.48,0.45,1500
100.0,101.34754806604928,0.126898835521233,0.025980223905669456,87,0.53,0.48,0.45,100
197.0,199.17326224331939,0.2041494117033306,0.024787800719033148,87,0.53,0.48,0.45,200
297.0,297.00119426829974,0.3039612692704885,0.02489235916131919,87,0.53,0.48,0.45,300
397.0,396.81836403266635,0.40034211745359366,0.02173303713965777,87,0.53,0.48,0.45,400
495.0,492.44302880712513,0.4912156893638976,0.02183848799958882,87,0.53,0.48,0.45,500
587.0,587.7333294577976,0.5790689090559862,0.013964027199004855,87,0.53,0.48,0.45,600
667.0,676.4684931158499,0.6464504993638407,0.014388898900392652,87,0.53,0.48,0.45,700
733.0,755.4358394864148,0.728823002641539,0.013982919664735565,87,0.53,0.48,0.45,800
792.0,858.5721756342513,0.8308052066166449,0.00877820104303622,87,0.53,0.48,0.45,900
840.0,999.3850342305263,0.9914271392028349,0.00326889473726991,87,0.53,0.48,0.45,1000
873.0,1074.3740466896347,1.0527598823281816,0.002853411668253189,87,0.53,0.48,0.45,1100
896.0,1228.56402233255,1.230463065186949,0.0031216215025175117,87,0.53,0.48,0.45,1200
922.0,1242.4173548413712,1.2070335144591866,0.001219421378217623,87,0.53,0.48,0.45,1300
938.0,1311.162015004884,1.276427011783141,0.0023548563255272534,87,0.53,0.48,0.45,1400
946.0,1397.3920034367566,1.3645405481153234,0.0035770135581380783,87,0.53,0.48,0.45,1500
99.0,98.65260206333777,0.12833845650799675,0.010006877321744734,88,0.53,0.48,0.45,100
197.0,197.64737405861555,0.18294866066784954,0.014842618215915029,88,0.53,0.48,0.45,200
297.0,292.7422888313135,0.24919674527375518,0.04930774611162234,88,0.53,0.48,0.45,300
396.0,390.09495760593654,0.34791108559869344,0.02880580378200782,88,0.53,0.48,0.45,400
495.0,495.52991611953644,0.45596409050830206,0.010384112159345166,88,0.53,0.48,0.45,500
591.0,614.5655113463749,0.6079727254121382,0.021542130323418597,88,0.53,0.48,0.45,600
671.0,691.751749602129,0.6833433670338653,0.01034749088000567,88,0.53,0.48,0.45,700
745.0,813.1960698481031,0.8252690203257853,0.004175888408740516,88,0.53,0.48,0.45,800
791.0,872.7209777085799,0.8515038331159781,0.010350280560439283,88,0.53,0.48,0.45,900
825.0,922.944577532594,0.8833754429488456,0.00737620131529392,88,0.53,0.48,0.45,1000
852.0,1009.3063779322096,0.980951637479951,0.005039291144561826,88,0.53,0.48,0.45,1100
877.0,1073.927137354416,1.037326139999701,0.005533305078491213,88,0.53,0.48,0.45,1200
899.0,1102.4720155064228,1.0437989279339157,0.004344245515282323,88,0.53,0.48,0.45,1300
915.0,1192.2084666051906,1.1508572461634399,0.0027698836334381642,88,0.53,0.48,0.45,1400
930.0,1279.881775054138,1.2408257592467358,0.0016688485920578551,88,0.53,0.48,0.45,1500
100.0,99.0824327148144,0.09765142694307355,0.019062043147944227,89,0.53,0.48,0.45,100
200.0,202.78231234714292,0.22017488319046197,0.02774211224316581,89,0.53,0.48,0.45,200
300.0,303.88600107090195,0.30963396185059966,0.03438491359094351,89,0.53,0.48,0.45,300
400.0,405.7609011452126,0.39071363340096005,0.025812187168922515,89,0.53,0.48,0.45,400
498.0,510.31945605649935,0.5074446847625722,0.021070443471038106,89,0.53,0.48,0.45,500
595.0,622.1304945373588,0.6303508638418105,0.03139650036898622,89,0.53,0.48,0.45,600
678.0,742.7081286652318,0.7639765831052023,0.02514020369701686,89,0.53,0.48,0.45,700
752.0,848.0510304656607,0.8622004744079672,0.014590716664614947,89,0.53,0.48,0.45,800
805.0,956.338436249774,0.9802758790363475,0.005412914715966778,89,0.53,0.48,0.45,900
843.0,1053.4493523641445,1.0639125397706226,0.004833956704762297,89,0.53,0.48,0.45,1000
871.0,1125.2970129331272,1.1363575690438854,0.001676396701012474,89,0.53,0.48,0.45,1100
892.0,1175.2278663947372,1.1690924132078275,0.002403673347773401,89,0.53,0.48,0.45,1200
907.0,1299.8164967221887,1.3077892491410454,0.0021195314729787655,89,0.53,0.48,0.45,1300
927.0,1457.0882781038144,1.4767900855079283,0.000589503202806478,89,0.53,0.48,0.45,1400
938.0,1424.4478832773648,1.4151013846125386,0.0014679458019212707,89,0.53,0.48,0.45,1500
100.0,100.48475386761008,0.14159594842138906,0.014656810349130822,90,0.53,0.48,0.45,100
200.0,201.18103072510502,0.2182220558237779,0.02835118905085374,90,0.53,0.48,0.45,200
300.0,293.3745360591953,0.2953261400117467,0.03271788837415536,90,0.53,0.48,0.45,300
400.0,387.5606066147737,0.3649816196939272,0.030914906830021405,90,0.53,0.48,0.45,400
498.0,483.89327783028716,0.4499389264649002,0.020352027233272625,90,0.53,0.48,0.45,500
592.0,585.0789966898435,0.5612165543241743,0.019478783820165255,90,0.53,0.48,0.45,600
673.0,707.3185690864648,0.7001013724853185,0.010839663725394926,90,0.53,0.48,0.45,700
747.0,822.03020231261,0.8365557611947398,0.005012174549538108,90,0.53,0.48,0.45,800
799.0,925.7210296641322,0.9354089119376268,0.006363034299471897,90,0.53,0.48,0.45,900
837.0,1047.574025420153,1.079786516946879,0.0024973156584806393,90,0.53,0.48,0.45,1000
872.0,1147.451522380022,1.1630280566063882,0.0013320959360709527,90,0.53,0.48,0.45,1100
895.0,1145.2268296376678,1.1207053251069363,0.003017732566074187,90,0.53,0.48,0.45,1200
919.0,1314.7978303767404,1.310651035489848,0.002317624778702454,90,0.53,0.48,0.45,1300
935.0,1490.7385964933642,1.5002744535051338,0.0023422609337324474,90,0.53,0.48,0.45,1400
948.0,1506.530318913845,1.5002744535051338,0.004460905001529057,90,0.53,0.48,0.45,1500
100.0,96.83602391731522,0.07406136155893053,0.041197526179008015,91,0.53,0.48,0.45,100
200.0,199.82976251618194,0.2076797429725854,0.020229066912883228,91,0.53,0.48,0.45,200
300.0,298.7415416542672,0.30547137353689796,0.018676189069369728,91,0.53,0.48,0.45,300
400.0,388.91731636065697,0.3444982356396919,0.02931183521177005,91,0.53,0.48,0.45,400
499.0,483.59209665749256,0.4528939784024518,0.02977378577351019,91,0.53,0.48,0.45,500
594.0,573.8074324952731,0.544442745199863,0.02930826264498921,91,0.53,0.48,0.45,600
671.0,672.0458678338097,0.6448375529200092,0.0198549832478159,91,0.53,0.48,0.45,700
739.0,768.3059803060106,0.7329445124188221,0.012947924475972959,91,0.53,0.48,0.45,800
791.0,848.9860099771385,0.8123498756872234,0.011454003454953074,91,0.53,0.48,0.45,900
834.0,964.9340019225077,0.9459655821434025,0.0037411298498063314,91,0.53,0.48,0.45,1000
858.0,1036.0777637741623,1.0140989946744055,0.0032028942042697495,91,0.53,0.48,0.45,1100
883.0,1167.5483990260143,1.1674812645522388,0.0035433802099508797,91,0.53,0.48,0.45,1200
903.0,1330.7709432580632,1.352356164134537,0.004291395853815817,91,0.53,0.48,0.45,1300
916.0,1394.611313558617,1.4098513163849904,0.0043406742687154215,91,0.53,0.48,0.45,1400
936.0,1378.5643461992304,1.3611631600563936,0.0030792219028262353,91,0.53,0.48,0.45,1500
100.0,100.36767597550651,0.06622023436100027,0.009399654927708992,92,0.53,0.48,0.45,100
200.0,205.94328244198866,0.22704446996305694,0.05575609714045726,92,0.53,0.48,0.45,200
299.0,307.0507382589826,0.3361513410075911,0.034243505490763514,92,0.53,0.48,0.45,300
399.0,402.38724244921485,0.39756463571505474,0.016555619362959104,92,0.53,0.48,0.45,400
499.0,494.3139488765981,0.4995559813508813,0.035117659693441626,92,0.53,0.48,0.45,500
593.0,577.7799266755561,0.5424392579759334,0.02911576341876511,92,0.53,0.48,0.45,600
667.0,662.1838092560714,0.6362480639939342,0.018210215200614867,92,0.53,0.48,0.45,700
732.0,734.9111196905162,0.6930819640031136,0.025144815761557547,92,0.53,0.48,0.45,800
775.0,802.5526645049013,0.7500999774894026,0.016430999601542647,92,0.53,0.48,0.45,900
813.0,894.0463873113262,0.8490734815296943,0.007473167972027739,92,0.53,0.48,0.45,1000
848.0,994.9834893432173,0.965263353459777,0.0065650520203905886,92,0.53,0.48,0.45,1100
876.0,1110.7849718287382,1.0943956634101337,0.005089377668003625,92,0.53,0.48,0.45,1200
893.0,1286.3788175266777,1.3050418466927458,0.006771514742203422,92,0.53,0.48,0.45,1300
918.0,1351.1370337613928,1.3560520966952956,0.0018935772050572008,92,0.53,0.48,0.45,1400
939.0,1493.8969409774602,1.5002744535051338,0.0035116540893152534,92,0.53,0.48,0.45,1500
100.0,100.28270113788656,0.14549767288594107,0.034508281940759125,93,0.53,0.48,0.45,100
200.0,203.64044293593554,0.2971303037559104,0.04488202662330795,93,0.53,0.48,0.45,200
298.0,295.53835445878815,0.33940042230919115,0.024920137997556442,93,0.53,0.48,0.45,300
395.0,388.91406377933333,0.4114464828364649,0.020655228142415792,93,0.53,0.48,0.45,400
493.0,484.2839355763033,0.5021340174340478,0.01310868842838233,93,0.53,0.48,0.45,500
588.0,581.3207744848132,0.5942571197135798,0.020531449745251985,93,0.53,0.48,0.45,600
666.0,674.6667654305153,0.6770439239155295,0.013582594958625715,93,0.53,0.48,0.45,700
725.0,748.8205087950903,0.7456304565188687,0.017372179491263663,93,0.53,0.48,0.45,800
779.0,824.7543074220544,0.7976484952447451,0.014017971270376834,93,0.53,0.48,0.45,900
819.0,921.5445213850061,0.902352498135,0.008117796551788818,93,0.53,0.48,0.45,1000
850.0,1027.0000417668198,1.0262155212907011,0.0037713020074034657,93,0.53,0.48,0.45,1100
877.0,1104.9304034856136,1.0931329114032309,0.004847727762667565,93,0.53,0.48,0.45,1200
898.0,1225.467252117446,1.2299345507197308,0.0029827427411070564,93,0.53,0.48,0.45,1300
911.0,1244.6062995398383,1.23378822403436,0.002923632598723537,93,0.53,0.48,0.45,1400
926.0,1361.4642206447568,1.3580416318090838,0.0015543184502994855,93,0.53,0.48,0.45,1500
100.0,98.82727645424083,0.1007438808375293,0.021800578139824882,94,0.53,0.48,0.45,100
200.0,199.2745543260994,0.2279959942382741,0.01657877105084032,94,0.53,0.48,0.45,200
300.0,306.5702304429403,0.3419695378522774,0.039319825200085805,94,0.53,0.48,0.45,300
400.0,410.35993827573776,0.4764952090883522,0.02611458093829865,94,0.53,0.48,0.45,400
500.0,521.5577985447438,0.576347772642367,0.03490854694245791,94,0.53,0.48,0.45,500
594.0,618.3624015834428,0.6552579220399296,0.0267097051897679,94,0.53,0.48,0.45,600
673.0,716.3570453827218,0.7478805939227611,0.016163559926599597,94,0.53,0.48,0.45,700
738.0,830.1089882121848,0.8568262017702253,0.015180664075843,94,0.53,0.48,0.45,800
793.0,891.8850092509102,0.8748772174802726,0.010623725953128065,94,0.53,0.48,0.45,900
837.0,1029.7088814638296,1.0419998422209586,0.007153128377792993,94,0.53,0.48,0.45,1000
868.0,1149.0048640429043,1.1633854477888321,0.006942683728736591,94,0.53,0.48,0.45,1100
896.0,1207.7181888216899,1.1998162468837144,0.003100049655663222,94,0.53,0.48,0.45,1200
914.0,1195.2352302033273,1.151463718992501,0.003255520565856843,94,0.53,0.48,0.45,1300
935.0,1283.1306675943,1.2415013628198515,0.002763808911392387,94,0.53,0.48,0.45,1400
943.0,1325.882382737704,1.27920449352168,0.001275032501484179,94,0.53,0.48,0.45,1500
100.0,99.86254740505093,0.08869327742541427,0.021913756310440232,95,0.53,0.48,0.45,100
200.0,200.46232537767395,0.21436838250914841,0.032796696068938154,95,0.53,0.48,0.45,200
300.0,297.8428028344217,0.2752531472623449,0.03517418874946439,95,0.53,0.48,0.45,300
400.0,388.2718760869547,0.3466470946278907,0.03327848458599027,95,0.53,0.48,0.45,400
498.0,484.2572344533969,0.45635911263803425,0.020271832739656395,95,0.53,0.48,0.45,500
596.0,589.9491759311317,0.5592359741661297,0.021959247550059957,95,0.53,0.48,0.45,600
684.0,692.2917077289941,0.6674826467713393,0.018570999280282826,95,0.53,0.48,0.45,700
746.0,798.4091788191264,0.782097431638848,0.005587375872959395,95,0.53,0.48,0.45,800
790.0,881.2090680882858,0.8814275989702924,0.0076295996801942,95,0.53,0.48,0.45,900
834.0,955.7938228254327,0.9324436402686831,0.005258501031429378,95,0.53,0.48,0.45,1000
864.0,1058.4588634759418,1.048938697400264,0.006324003347437974,95,0.53,0.48,0.45,1100
889.0,1134.8195529675158,1.1185168192739368,0.004147088257954127,95,0.53,0.48,0.45,1200
911.0,1226.5264760731495,1.2036441497492232,0.0023293133060972053,95,0.53,0.48,0.45,1300
924.0,1356.3299236034316,1.3570864732397603,0.001000068898182331,95,0.53,0.48,0.45,1400
933.0,1486.00107976722,1.5002744535051338,0.002210149223184641,95,0.53,0.48,0.45,1500
100.0,99.8119824231035,0.09950689927974701,0.02997474094289452,96,0.53,0.48,0.45,100
200.0,202.93543417550987,0.21443969520629386,0.036676649315375634,96,0.53,0.48,0.45,200
300.0,309.5980122186311,0.32305565777954165,0.03823235509469797,96,0.53,0.48,0.45,300
400.0,409.8430577812059,0.4146028672681619,0.033862803220676814,96,0.53,0.48,0.45,400
497.0,514.3635181027973,0.5094510629022686,0.03367013761682209,96,0.53,0.48,0.45,500
594.0,621.8604707373854,0.6405409082821292,0.03459626031760835,96,0.53,0.48,0.45,600
677.0,717.0963005348733,0.7282215407331403,0.028423414312875008,96,0.53,0.48,0.45,700
741.0,827.3017073550886,0.8470042466214702,0.0150135375779504,96,0.53,0.48,0.45,800
796.0,943.3886915046668,0.9640881695284664,0.007837874550921312,96,0.53,0.48,0.45,900
838.0,1084.4244370434494,1.126961499131847,0.00412788712854773,96,0.53,0.48,0.45,1000
866.0,1266.164388303617,1.339817787518116,0.005381985560344403,96,0.53,0.48,0.45,1100
884.0,1293.1958727921615,1.345008908596554,0.0036664532541241263,96,0.53,0.48,0.45,1200
902.0,1433.8883957796343,1.5002744535051338,0.0013090109175090854,96,0.53,0.48,0.45,1300
922.0,1446.1458917293648,1.4748500332356798,0.0008567946321920777,96,0.53,0.48,0.45,1400
940.0,1492.3177687354123,1.5002744535051338,0.0015251074369459741,96,0.53,0.48,0.45,1500
100.0,99.5736555869161,0.11434763562844674,0.013121917417256771,97,0.53,0.48,0.45,100
200.0,202.47223413036926,0.23512868187817154,0.03146895176890135,97,0.53,0.48,0.45,200
300.0,298.3296088247923,0.2940537430150388,0.033950049645446935,97,0.53,0.48,0.45,300
400.0,403.30638820154104,0.4043517350244393,0.019180471692731564,97,0.53,0.48,0.45,400
500.0,499.31257684930955,0.5020598998602954,0.013772530286085678,97,0.53,0.48,0.45,500
599.0,620.6443741290428,0.639872053620702,0.02298151339474818,97,0.53,0.48,0.45,600
676.0,716.7006296872769,0.7344478058253479,0.017148975732242815,97,0.53,0.48,0.45,700
747.0,834.8761156881925,0.8492151415646132,0.012426109792469548,97,0.53,0.48,0.45,800
806.0,958.4373778799832,0.9680429732714353,0.012769838621361624,97,0.53,0.48,0.45,900
834.0,1004.9855393078133,1.0062729002384625,0.0050053638374873595,97,0.53,0.48,0.45,1000
869.0,1115.2632863262806,1.1140458511247366,0.003955090411712268,97,0.53,0.48,0.45,1100
892.0,1274.828898098015,1.3028652349131866,0.0027140518681383783,97,0.53,0.48,0.45,1200
916.0,1440.6988145607784,1.473899830521956,0.0035546619006057156,97,0.53,0.48,0.45,1300
929.0,1476.5260463149316,1.5002744535051338,0.0033913862849515174,97,0.53,0.48,0.45,1400
940.0,1492.3177687354123,1.5002744535051338,0.004684985109039642,97,0.53,0.48,0.45,1500
100.0,100.79285264284366,0.10963142317915284,0.02677533142264511,98,0.53,0.48,0.45,100
200.0,197.57826916256727,0.2021073789358449,0.038297037664715775,98,0.53,0.48,0.45,200
300.0,298.87137061512897,0.3084467677129831,0.030063548848121485,98,0.53,0.48,0.45,300
398.0,395.4157700861125,0.3962671927189513,0.0257449848102127,98,0.53,0.48,0.45,400
497.0,488.2363081167027,0.45859929703193025,0.03486948415315839,98,0.53,0.48,0.45,500
593.0,596.793777441904,0.5785972354992475,0.01920529733426831,98,0.53,0.48,0.45,600
674.0,702.3577557050044,0.6927173679014342,0.017231769138197264,98,0.53,0.48,0.45,700
746.0,781.1442515596071,0.7433373821327072,0.009689005776214765,98,0.53,0.48,0.45,800
803.0,862.2130062836719,0.8014357187955368,0.010932984291773893,98,0.53,0.48,0.45,900
840.0,941.2899922975959,0.88844487023977,0.0063427424704186695,98,0.53,0.48,0.45,1000
870.0,1063.8548578482953,1.0348765294079045,0.00669346732707461,98,0.53,0.48,0.45,1100
895.0,1173.7937515382584,1.1468266952650337,0.0073659474133965334,98,0.53,0.48,0.45,1200
913.0,1176.7808349226673,1.127499849595805,0.0007810482436544379,98,0.53,0.48,0.45,1300
933.0,1238.7076805363129,1.1822852312056387,0.0017895346454004763,98,0.53,0.48,0.45,1400
944.0,1297.417299462611,1.2440926041932525,0.000960367513880592,98,0.53,0.48,0.45,1500
100.0,100.67674997749259,0.08032360822773452,0.018036953983472874,99,0.53,0.48,0.45,100
200.0,202.06293723728513,0.21634543850321075,0.012984543229441507,99,0.53,0.48,0.45,200
300.0,296.88241291795725,0.3010234380707556,0.02535034564191494,99,0.53,0.48,0.45,300
400.0,387.0553212251889,0.3759892357624724,0.04250561433503172,99,0.53,0.48,0.45,400
