n,k,cycles,1-cycles,2-cycles,3-cycles,4-cycles,5-cycles,max_cycle_len
2000,3370,89,80,1,1,0,0,858
2000,3371,90,80,1,1,0,0,784
2000,3372,90,80,1,1,0,0,784
2000,3373,89,80,1,1,0,0,858
2000,3374,88,79,1,1,0,0,859
2000,3375,87,79,1,1,0,0,888
2000,3376,86,78,1,1,0,0,889
2000,3377,87,78,1,1,0,0,859
2000,3378,86,78,1,1,0,0,973
2000,3379,85,78,1,1,0,0,1341
2000,3380,85,78,1,1,0,0,1341
2000,3381,84,78,1,1,0,0,1862
2000,3382,85,78,1,1,0,0,1192
2000,3383,84,78,1,1,0,0,1192
2000,3384,83,78,1,1,0,0,1887
2000,3385,83,78,1,1,0,0,1887
2000,3386,83,78,1,1,0,0,1887
2000,3387,83,78,1,1,0,0,1887
2000,3388,83,78,1,1,0,0,1887
2000,3389,84,78,1,1,0,0,1706
2000,3390,85,78,1,1,0,0,1232
2000,3391,84,78,1,1,0,0,1232
2000,3392,83,78,1,1,0,0,1887
2000,3393,83,78,1,1,0,0,1887
2000,3394,83,78,1,1,0,0,1887
2000,3395,83,78,1,1,0,0,1887
2000,3396,83,78,1,1,0,0,1887
2000,3397,84,78,1,1,0,0,1648
2000,3398,85,78,1,1,0,0,1176
2000,3399,84,78,1,1,0,0,1648
2000,3400,84,78,1,1,0,0,1648
2000,3401,85,78,1,1,0,0,1619
2000,3402,84,77,1,1,0,0,1620
2000,3403,84,77,1,1,0,0,1620
2000,3404,84,77,1,1,0,0,1620
2000,3405,85,77,1,1,0,0,1169
2000,3406,84,77,1,1,0,0,1198
2000,3407,83,77,1,1,0,0,1649
2000,3408,83,77,1,1,0,0,1649
2000,3409,84,77,1,1,0,0,1303
2000,3410,83,77,1,1,0,0,1649
2000,3411,82,77,1,1,0,0,1888
2000,3412,82,77,1,1,0,0,1888
2000,3413,83,77,1,1,0,0,1309
2000,3414,83,77,1,1,0,0,1309
2000,3415,82,77,1,1,0,0,1888
2000,3416,82,77,1,1,0,0,1888
2000,3417,82,77,1,1,0,0,1888
2000,3418,83,77,1,1,0,0,1470
2000,3419,83,77,1,1,0,0,1470
2000,3420,83,77,1,1,0,0,1470
2000,3421,83,77,1,1,0,0,1470
2000,3422,83,77,1,1,0,0,1470
2000,3423,82,77,1,1,0,0,1888
2000,3424,83,77,1,1,0,0,970
2000,3425,84,77,1,1,0,0,970
2000,3426,83,77,1,1,0,0,1691
2000,3427,82,76,1,1,0,0,1692
2000,3428,83,76,1,1,0,0,1160
2000,3429,82,76,1,1,0,0,1692
2000,3430,81,76,1,1,0,0,1713
2000,3431,80,75,1,1,0,0,1713
2000,3432,79,75,1,1,0,0,1723
2000,3433,79,75,1,1,0,0,1723
2000,3434,79,75,1,1,0,0,1723
2000,3435,79,75,1,1,0,0,1723
2000,3436,79,75,1,1,0,0,1723
2000,3437,79,75,1,1,0,0,1723
2000,3438,80,75,1,1,0,0,1664
2000,3439,79,75,1,1,0,0,1861
2000,3440,80,75,1,1,0,0,1198
2000,3441,79,75,1,1,0,0,1861
2000,3442,80,75,1,1,0,0,1160
2000,3443,79,75,1,1,0,0,1861
2000,3444,80,75,1,1,0,0,1333
2000,3445,81,75,1,1,0,0,939
2000,3446,82,75,1,1,0,0,939
2000,3447,81,75,1,1,0,0,1399
2000,3448,82,75,1,1,0,0,1066
2000,3449,81,75,1,1,0,0,1460
2000,3450,82,75,1,1,0,0,838
2000,3451,81,75,1,1,0,0,1171
2000,3452,80,75,1,1,0,0,1239
2000,3453,80,75,1,1,0,0,1239
2000,3454,80,75,1,1,0,0,1239
2000,3455,81,75,1,1,0,0,771
2000,3456,80,75,1,1,0,0,1239
2000,3457,80,75,1,1,0,0,1239
2000,3458,79,75,1,1,0,0,1861
2000,3459,78,75,1,1,0,0,1920
2000,3460,78,75,1,1,0,0,1920
2000,3461,77,74,1,1,0,0,1921
2000,3462,77,74,1,1,0,0,1921
2000,3463,78,74,1,1,0,0,1716
2000,3464,77,73,1,1,0,0,1717
2000,3465,78,73,1,1,0,0,1650
2000,3466,78,73,1,1,0,0,1650
2000,3467,79,73,1,1,0,0,1282
2000,3468,78,73,1,1,0,0,1487
2000,3469,77,73,1,1,0,0,1855
2000,3470,77,73,1,1,0,0,1855
2000,3471,77,73,1,1,0,0,1855
2000,3472,78,73,1,1,0,0,1294
2000,3473,77,73,1,1,0,0,1855
2000,3474,77,73,1,1,0,0,1855
2000,3475,78,73,1,1,0,0,1098
2000,3476,78,73,1,1,0,0,1098
2000,3477,77,73,1,1,0,0,1855
2000,3478,78,73,1,1,0,0,1159
2000,3479,77,73,1,1,0,0,1855
2000,3480,76,73,1,1,0,0,1922
2000,3481,77,73,1,1,0,0,1434
2000,3482,76,72,1,1,0,0,1434
2000,3483,75,72,1,1,0,0,1923
2000,3484,75,72,1,1,0,0,1923
2000,3485,76,72,1,1,0,0,1734
2000,3486,77,72,1,1,0,0,962
2000,3487,76,72,1,1,0,0,962
2000,3488,76,72,1,1,0,0,962
2000,3489,77,72,1,1,0,0,961
2000,3490,76,72,1,1,0,0,1879
2000,3491,76,72,1,1,0,0,1879
2000,3492,77,72,1,1,0,0,1123
2000,3493,78,72,1,1,0,0,1123
2000,3494,77,72,1,1,0,0,1567
2000,3495,77,72,1,1,0,0,1567
2000,3496,76,71,1,1,0,0,1567
2000,3497,76,71,1,1,0,0,1567
2000,3498,75,71,1,1,0,0,1880
2000,3499,75,71,1,1,0,0,1880
2000,3500,75,71,1,1,0,0,1880
2000,3501,76,71,1,1,0,0,978
2000,3502,75,71,1,1,0,0,1880
2000,3503,75,71,1,1,0,0,1880
2000,3504,76,71,1,1,0,0,1060
2000,3505,75,71,1,1,0,0,1880
2000,3506,75,71,1,1,0,0,1880
2000,3507,74,70,1,1,0,0,1881
2000,3508,73,69,1,1,0,0,1882
2000,3509,74,69,1,1,0,0,1169
2000,3510,73,68,1,1,0,0,1169
2000,3511,73,68,1,1,0,0,1169
2000,3512,74,68,1,1,0,0,763
2000,3513,74,68,1,1,0,0,763
2000,3514,75,68,1,1,0,0,763
2000,3515,76,68,1,1,0,0,651
2000,3516,75,68,1,1,0,0,1057
2000,3517,74,68,1,1,0,0,1057
2000,3518,73,68,1,1,0,0,1771
2000,3519,74,68,1,1,0,0,1676
2000,3520,75,68,1,1,0,0,1513
2000,3521,76,68,1,1,0,0,1089
2000,3522,76,68,1,1,0,0,1089
2000,3523,76,68,1,1,0,0,1089
2000,3524,75,68,1,1,0,0,1089
2000,3525,74,68,1,1,0,0,1557
2000,3526,73,68,1,1,0,0,1669
2000,3527,73,68,1,1,0,0,1669
2000,3528,74,68,1,1,0,0,1167
2000,3529,73,68,1,1,0,0,1669
2000,3530,72,68,1,1,0,0,1669
2000,3531,72,68,1,1,0,0,1669
2000,3532,72,68,1,1,0,0,1669
2000,3533,73,68,1,1,0,0,1502
2000,3534,72,68,1,1,0,0,1760
2000,3535,73,68,1,1,0,0,940
2000,3536,72,68,1,1,0,0,1760
2000,3537,73,68,1,1,0,0,1194
2000,3538,72,68,1,1,0,0,1361
2000,3539,71,67,1,1,0,0,1361
2000,3540,70,66,1,1,0,0,1361
2000,3541,69,66,1,1,0,0,1929
2000,3542,69,66,1,1,0,0,1929
2000,3543,68,65,1,1,0,0,1930
2000,3544,68,65,1,1,0,0,1930
2000,3545,69,65,1,1,0,0,1629
2000,3546,68,65,1,1,0,0,1930
2000,3547,68,65,1,1,0,0,1930
2000,3548,69,65,1,1,0,0,1481
2000,3549,68,65,1,1,0,0,1930
2000,3550,68,65,1,1,0,0,1930
2000,3551,68,65,1,1,0,0,1930
2000,3552,68,65,1,1,0,0,1930
2000,3553,68,65,1,1,0,0,1930
2000,3554,69,65,1,1,0,0,1767
2000,3555,69,65,1,1,0,0,1767
2000,3556,68,64,1,1,0,0,1768
2000,3557,68,64,1,1,0,0,1768
2000,3558,68,64,1,1,0,0,1768
2000,3559,68,64,1,1,0,0,1768
2000,3560,68,64,1,1,0,0,1768
2000,3561,68,64,1,1,0,0,1768
2000,3562,69,64,1,1,0,0,1687
2000,3563,69,64,1,1,0,0,1687
2000,3564,68,63,1,1,0,0,1688
2000,3565,69,63,1,1,0,0,941
2000,3566,70,63,1,1,0,0,941
2000,3567,69,63,1,1,0,0,941
2000,3568,70,63,1,1,0,0,893
2000,3569,69,63,1,1,0,0,1100
2000,3570,68,63,1,1,0,0,1834
2000,3571,69,63,1,1,0,0,1683
2000,3572,70,63,1,1,0,0,885
2000,3573,71,63,1,1,0,0,798
2000,3574,70,63,1,1,0,0,1547
2000,3575,70,63,1,1,0,0,1547
2000,3576,71,63,1,1,0,0,1019
2000,3577,72,63,1,1,0,0,1019
2000,3578,71,63,1,1,0,0,1019
2000,3579,72,63,1,1,0,0,689
2000,3580,71,63,1,1,0,0,689
2000,3581,70,63,1,1,0,0,689
2000,3582,69,63,1,1,0,0,928
2000,3583,68,63,1,1,0,0,1585
2000,3584,67,62,1,1,0,0,1586
2000,3585,66,62,1,1,0,0,1916
2000,3586,67,62,1,1,0,0,1776
2000,3587,67,62,1,1,0,0,1776
2000,3588,66,61,1,1,0,0,1777
2000,3589,67,61,1,1,0,0,1309
2000,3590,67,61,1,1,0,0,1309
2000,3591,66,61,1,1,0,0,1777
2000,3592,65,61,1,1,0,0,1917
2000,3593,66,61,1,1,0,0,1106
2000,3594,65,61,1,1,0,0,1917
2000,3595,66,61,1,1,0,0,1817
2000,3596,67,61,1,1,0,0,1268
2000,3597,66,61,1,1,0,0,1817
2000,3598,66,61,1,1,0,0,1817
2000,3599,66,61,1,1,0,0,1817
2000,3600,65,61,1,1,0,0,1917
2000,3601,65,61,1,1,0,0,1917
2000,3602,66,61,1,1,0,0,1586
2000,3603,66,61,1,1,0,0,1586
2000,3604,66,61,1,1,0,0,1586
2000,3605,66,61,1,1,0,0,1586
2000,3606,67,61,1,1,0,0,1586
2000,3607,67,61,1,1,0,0,1586
2000,3608,66,61,1,1,0,0,1910
2000,3609,67,61,1,1,0,0,1682
2000,3610,66,61,1,1,0,0,1910
2000,3611,66,61,1,1,0,0,1910
2000,3612,66,61,1,1,0,0,1910
2000,3613,66,61,1,1,0,0,1910
2000,3614,67,61,1,1,0,0,1485
2000,3615,68,61,1,1,0,0,1160
2000,3616,69,61,1,1,0,0,657
2000,3617,68,61,1,1,0,0,1082
2000,3618,67,61,1,1,0,0,1585
2000,3619,66,60,1,1,0,0,1585
2000,3620,66,60,1,1,0,0,1585
2000,3621,66,60,1,1,0,0,1585
2000,3622,65,60,1,1,0,0,1911
2000,3623,65,60,1,1,0,0,1911
2000,3624,66,60,1,1,0,0,1108
2000,3625,65,60,1,1,0,0,1911
2000,3626,65,60,1,1,0,0,1911
2000,3627,66,60,1,1,0,0,1222
2000,3628,65,60,1,1,0,0,1911
2000,3629,66,60,1,1,0,0,1113
2000,3630,66,60,1,1,0,0,1113
2000,3631,66,60,1,1,0,0,1113
2000,3632,65,60,1,1,0,0,1911
2000,3633,66,60,1,1,0,0,989
2000,3634,67,60,1,1,0,0,929
2000,3635,67,60,1,1,0,0,929
2000,3636,66,59,1,1,0,0,929
2000,3637,66,59,1,1,0,0,929
2000,3638,66,59,1,1,0,0,929
2000,3639,65,58,1,1,0,0,929
2000,3640,64,57,1,1,0,0,929
2000,3641,63,57,1,1,0,0,1853
2000,3642,63,57,1,1,0,0,1853
2000,3643,63,57,1,1,0,0,1853
2000,3644,64,57,1,1,0,0,1341
2000,3645,65,57,1,1,0,0,1252
2000,3646,66,57,1,1,0,0,891
2000,3647,65,57,1,1,0,0,1403
2000,3648,65,57,1,1,0,0,1403
2000,3649,65,57,1,1,0,0,1403
2000,3650,65,57,1,1,0,0,1403
2000,3651,66,57,1,1,0,0,1122
2000,3652,65,57,1,1,0,0,1182
2000,3653,64,57,1,1,0,0,1543
2000,3654,63,57,1,1,0,0,1561
2000,3655,62,57,1,1,0,0,1568
2000,3656,62,57,1,1,0,0,1568
2000,3657,61,57,1,1,0,0,1849
2000,3658,60,57,1,1,0,0,1938
2000,3659,61,57,1,1,0,0,1875
2000,3660,61,57,1,1,0,0,1875
2000,3661,62,57,1,1,0,0,956
2000,3662,61,57,1,1,0,0,1875
2000,3663,61,57,1,1,0,0,1875
2000,3664,62,57,1,1,0,0,1253
2000,3665,61,56,1,1,0,0,1253
2000,3666,60,56,1,1,0,0,1876
2000,3667,61,56,1,1,0,0,1401
2000,3668,60,56,1,1,0,0,1876
2000,3669,60,56,1,1,0,0,1876
2000,3670,61,56,1,1,0,1,1871
2000,3671,61,56,1,1,0,1,1871
2000,3672,61,56,1,1,0,1,1871
2000,3673,61,56,1,1,0,1,1871
2000,3674,62,56,1,1,0,1,1703
2000,3675,62,56,1,1,0,1,1703
2000,3676,62,56,1,1,0,1,1703
2000,3677,63,56,1,1,0,1,1210
2000,3678,62,56,1,1,0,1,1703
2000,3679,63,56,1,1,0,1,1585
2000,3680,62,56,1,1,0,1,1753
2000,3681,63,56,1,1,0,1,1048
2000,3682,63,56,1,1,0,1,1048
2000,3683,62,56,1,1,0,1,1166
2000,3684,61,56,1,1,0,1,1229
2000,3685,62,56,1,1,0,1,1040
2000,3686,61,56,1,1,0,1,1229
2000,3687,60,56,1,1,0,1,1934
2000,3688,60,56,1,1,0,1,1934
2000,3689,60,56,1,1,0,1,1934
2000,3690,61,56,1,1,0,1,1588
2000,3691,62,56,1,1,0,1,1412
2000,3692,63,56,1,1,0,1,1287
2000,3693,62,56,1,1,0,1,1287
2000,3694,62,56,1,1,0,1,1287
2000,3695,63,56,1,1,0,1,728
2000,3696,62,56,1,1,0,1,1250
2000,3697,61,56,1,1,0,1,1809
2000,3698,62,56,1,1,0,1,1752
2000,3699,62,56,1,1,0,1,1752
2000,3700,63,56,1,1,0,1,1217
2000,3701,63,56,1,1,0,1,1217
2000,3702,64,56,1,1,0,1,990
2000,3703,63,56,1,1,0,1,1217
2000,3704,63,56,1,1,0,1,1217
2000,3705,63,56,1,1,0,1,1217
2000,3706,62,56,1,1,0,1,1752
2000,3707,63,56,1,1,0,1,1420
2000,3708,63,56,1,1,0,1,1420
2000,3709,62,56,1,1,0,1,1752
2000,3710,63,56,1,1,0,1,1481
2000,3711,64,56,1,1,0,1,1396
2000,3712,64,56,1,1,0,1,1396
2000,3713,65,56,1,1,0,1,937
2000,3714,64,56,1,1,0,0,937
2000,3715,63,56,1,1,0,0,937
2000,3716,64,56,1,1,0,0,937
2000,3717,63,54,2,1,0,0,937
2000,3718,62,54,2,1,0,0,1620
2000,3719,61,54,2,1,0,0,1677
2000,3720,62,54,2,1,0,0,1399
2000,3721,61,54,2,1,0,0,1484
2000,3722,60,54,2,1,0,0,1762
2000,3723,60,54,2,1,0,0,1762
2000,3724,60,54,2,1,0,0,1762
2000,3725,61,54,2,1,0,0,1616
2000,3726,60,54,2,1,0,0,1741
2000,3727,59,54,2,1,0,0,1887
2000,3728,60,54,2,1,0,0,1114
2000,3729,59,54,2,1,0,0,1887
2000,3730,60,54,2,1,0,0,1013
2000,3731,59,54,2,1,0,0,1887
2000,3732,59,54,2,1,0,0,1887
2000,3733,59,54,2,1,0,0,1887
2000,3734,60,54,2,1,0,0,1873
2000,3735,60,54,2,1,0,0,1873
2000,3736,60,54,2,1,0,0,1873
2000,3737,61,54,2,1,0,0,1317
2000,3738,62,54,2,1,0,0,1299
2000,3739,62,54,2,1,0,0,1299
2000,3740,62,54,2,1,0,0,1299
2000,3741,63,54,2,1,0,0,1260
2000,3742,62,54,2,1,0,0,1816
2000,3743,62,54,2,1,0,0,1816
2000,3744,62,54,2,1,0,0,1816
2000,3745,61,53,2,1,0,0,1817
2000,3746,62,53,2,1,0,0,1329
2000,3747,61,53,2,1,0,0,1817
2000,3748,62,53,2,1,0,0,1282
2000,3749,63,53,2,1,0,0,755
2000,3750,62,53,2,1,0,0,1062
2000,3751,63,53,2,1,0,0,1062
2000,3752,62,53,2,1,0,0,1296
2000,3753,61,53,2,1,0,0,1817
2000,3754,61,53,2,1,0,0,1817
2000,3755,62,53,2,1,0,0,1538
2000,3756,63,53,2,1,0,0,1518
2000,3757,64,53,2,1,0,0,1518
2000,3758,63,53,2,1,0,0,1797
2000,3759,64,53,2,1,0,0,1123
2000,3760,63,53,2,1,0,0,1797
2000,3761,63,53,2,1,0,0,1797
2000,3762,62,53,2,1,0,0,1828
2000,3763,63,53,2,1,0,0,1052
2000,3764,62,53,2,1,0,0,1828
2000,3765,63,53,2,1,0,0,1109
2000,3766,63,53,2,1,0,0,1109
2000,3767,62,53,2,1,0,0,1161
2000,3768,62,53,2,1,0,0,1161
2000,3769,61,53,2,1,0,0,1880
2000,3770,62,53,2,1,0,0,1388
2000,3771,61,53,2,1,0,0,1880
2000,3772,61,53,2,1,0,0,1880
2000,3773,62,53,2,1,0,0,1596
2000,3774,61,53,2,1,0,0,1880
2000,3775,62,53,2,1,0,0,982
2000,3776,62,53,2,1,0,0,982
2000,3777,61,53,2,1,0,0,1880
2000,3778,62,53,2,1,0,0,1139
2000,3779,61,53,2,1,0,0,1880
2000,3780,62,53,2,1,0,0,1763
2000,3781,61,52,2,1,0,0,1764
2000,3782,62,52,2,1,0,0,1289
2000,3783,63,52,2,1,0,0,1170
2000,3784,64,52,2,1,0,0,933
2000,3785,63,52,2,1,0,0,1408
2000,3786,64,52,2,1,0,0,1408
2000,3787,63,52,2,1,0,0,1525
2000,3788,62,52,2,1,0,0,1644
2000,3789,61,52,2,1,0,0,1869
2000,3790,62,52,2,1,0,0,1404
2000,3791,63,52,2,1,0,0,1302
2000,3792,62,51,2,1,0,0,1303
2000,3793,61,50,2,1,0,0,1304
2000,3794,60,50,2,1,0,0,1406
2000,3795,59,50,2,1,0,0,1871
2000,3796,58,50,2,1,0,0,1891
2000,3797,59,50,2,1,0,0,1078
2000,3798,58,50,2,1,0,0,1891
2000,3799,59,50,2,1,0,0,1865
2000,3800,59,50,2,1,0,0,1865
2000,3801,58,49,2,1,0,0,1865
2000,3802,59,49,2,1,0,0,1819
2000,3803,60,49,2,1,0,0,953
2000,3804,61,49,2,1,0,0,866
2000,3805,62,49,2,1,0,0,516
2000,3806,61,49,2,1,0,0,796
2000,3807,60,49,2,1,0,0,1023
2000,3808,59,49,2,1,0,0,1819
2000,3809,58,49,2,1,0,0,1837
2000,3810,58,49,2,1,0,0,1837
2000,3811,57,48,2,1,0,0,1838
2000,3812,58,48,2,1,0,0,1376
2000,3813,57,48,2,1,0,0,1838
2000,3814,57,48,2,1,0,0,1838
2000,3815,57,48,2,1,0,0,1838
2000,3816,57,48,2,1,0,0,1838
2000,3817,58,48,2,1,0,0,997
2000,3818,57,48,2,1,0,0,1838
2000,3819,58,48,2,1,0,0,1514
2000,3820,59,48,2,1,0,0,1514
2000,3821,60,48,2,1,0,0,1203
2000,3822,59,48,2,1,0,0,1510
2000,3823,60,48,2,1,0,0,804
2000,3824,59,48,2,1,0,0,1510
2000,3825,60,48,2,1,0,0,1135
2000,3826,59,48,2,1,0,0,1446
2000,3827,60,48,2,1,0,0,1055
2000,3828,59,48,2,1,0,0,1055
2000,3829,60,48,2,1,0,0,1055
2000,3830,59,48,2,1,0,0,1808
2000,3831,60,48,2,1,0,0,991
2000,3832,59,48,2,1,0,0,1808
2000,3833,59,48,2,1,0,0,1808
2000,3834,59,48,2,1,0,0,1808
2000,3835,60,48,2,1,0,0,1397
2000,3836,59,48,2,1,0,0,1808
2000,3837,58,47,2,1,0,0,1809
2000,3838,58,47,2,1,0,0,1809
2000,3839,59,47,2,1,0,0,1359
2000,3840,60,47,2,1,0,0,1131
2000,3841,59,47,2,1,0,0,1581
2000,3842,59,47,2,1,0,0,1581
2000,3843,60,47,2,1,0,0,1179
2000,3844,59,47,2,1,0,0,1581
2000,3845,60,47,2,1,0,0,1254
2000,3846,60,47,2,1,0,0,1254
2000,3847,60,47,2,1,0,0,1254
2000,3848,59,47,2,1,0,0,1581
2000,3849,60,47,2,1,0,0,1000
2000,3850,59,47,2,1,0,0,1581
2000,3851,60,47,2,1,0,0,877
2000,3852,61,47,2,1,0,0,842
2000,3853,62,47,2,1,0,0,704
2000,3854,61,47,2,1,0,0,1154
2000,3855,60,47,2,1,0,0,1546
2000,3856,60,47,2,1,0,0,1546
2000,3857,59,47,2,1,0,0,1546
2000,3858,60,47,2,1,0,0,1041
2000,3859,61,47,2,1,0,0,1041
2000,3860,61,47,2,1,0,0,1041
2000,3861,60,47,2,1,0,0,1282
2000,3862,59,47,2,1,0,0,1548
2000,3863,58,47,2,1,0,0,1556
2000,3864,57,47,2,1,0,0,1602
2000,3865,56,47,2,1,0,0,1602
2000,3866,56,47,2,1,0,0,1602
2000,3867,57,47,2,1,0,0,1205
2000,3868,57,47,2,1,0,0,1205
2000,3869,58,47,2,1,0,0,1045
2000,3870,57,47,2,1,0,0,1442
2000,3871,57,47,2,1,0,0,1442
2000,3872,57,47,2,1,0,0,1442
2000,3873,56,47,2,1,0,0,1698
2000,3874,56,47,2,1,0,0,1698
2000,3875,56,47,2,1,0,0,1698
2000,3876,56,47,2,1,0,0,1698
2000,3877,56,47,2,1,0,0,1698
2000,3878,55,47,2,1,0,0,1858
2000,3879,56,47,2,1,0,0,1818
2000,3880,55,47,2,1,0,0,1858
2000,3881,56,47,2,1,0,0,1461
2000,3882,56,47,2,1,0,0,1461
2000,3883,56,47,2,1,0,0,1461
2000,3884,57,47,2,1,0,0,1241
2000,3885,56,47,2,1,0,0,1461
2000,3886,55,47,2,1,0,0,1496
2000,3887,56,47,2,1,0,0,785
2000,3888,55,47,2,1,0,0,1496
2000,3889,54,47,2,1,0,0,1893
2000,3890,53,47,2,1,0,0,1919
2000,3891,53,47,2,1,0,0,1919
2000,3892,54,47,2,1,0,0,1650
2000,3893,53,46,2,1,0,0,1651
2000,3894,53,46,2,1,0,0,1651
2000,3895,52,46,2,1,0,0,1920
2000,3896,52,46,2,1,0,0,1920
2000,3897,51,45,2,1,0,0,1921
2000,3898,52,45,2,1,0,0,1060
2000,3899,52,45,2,1,0,0,1060
2000,3900,51,44,2,1,0,0,1060
2000,3901,50,44,2,1,0,0,1922
2000,3902,51,44,2,1,0,0,1267
2000,3903,50,44,2,1,0,0,1922
2000,3904,51,44,2,1,0,0,1392
2000,3905,50,44,2,1,0,0,1404
2000,3906,49,44,2,1,0,0,1934
2000,3907,49,44,2,1,0,0,1934
2000,3908,49,44,2,1,0,0,1934
2000,3909,50,44,2,1,0,0,1699
2000,3910,49,44,2,1,0,0,1934
2000,3911,48,44,2,1,0,0,1949
2000,3912,49,44,2,1,0,0,1282
2000,3913,50,44,2,1,0,0,1166
2000,3914,49,44,2,1,0,0,1833
2000,3915,50,44,2,1,0,0,1768
2000,3916,51,44,2,1,0,0,1360
2000,3917,50,44,2,1,0,0,1768
2000,3918,51,44,2,1,0,0,889
2000,3919,50,44,2,1,0,0,1768
2000,3920,50,44,2,1,0,0,1768
2000,3921,49,44,2,1,0,0,1884
2000,3922,49,44,2,1,0,0,1884
2000,3923,49,44,2,1,0,0,1884
2000,3924,49,44,2,1,0,0,1884
2000,3925,50,44,2,1,0,0,1518
2000,3926,51,44,2,1,0,0,853
2000,3927,51,44,2,1,0,0,853
2000,3928,51,44,2,1,0,0,853
2000,3929,52,44,2,1,0,0,853
2000,3930,53,44,2,1,0,0,702
2000,3931,52,44,2,1,0,0,702
2000,3932,51,44,2,1,0,0,1303
2000,3933,51,44,2,1,0,0,1303
2000,3934,50,44,2,1,0,0,1669
2000,3935,50,44,2,1,0,0,1669
2000,3936,49,44,2,1,0,0,1734
2000,3937,50,44,2,1,0,0,1494
2000,3938,49,44,2,1,0,0,1709
2000,3939,50,44,2,1,0,0,1014
2000,3940,51,44,2,1,0,0,893
2000,3941,50,44,2,1,0,0,893
2000,3942,49,44,2,1,0,0,1254
2000,3943,49,44,2,1,0,0,1254
2000,3944,48,44,2,1,0,0,1949
2000,3945,48,44,2,1,0,0,1949
2000,3946,48,44,2,1,0,0,1949
2000,3947,49,44,2,1,0,0,1705
2000,3948,48,43,2,1,0,0,1705
2000,3949,47,43,2,1,0,0,1950
2000,3950,46,42,2,1,0,0,1951
2000,3951,46,42,2,1,0,0,1951
2000,3952,46,42,2,1,0,0,1951
2000,3953,46,42,2,1,0,0,1951
2000,3954,47,42,2,1,0,0,1381
2000,3955,47,42,2,1,0,0,1381
2000,3956,46,42,2,1,0,0,1951
2000,3957,47,42,2,1,0,0,1865
2000,3958,48,42,2,1,0,0,1801
2000,3959,48,42,2,1,0,0,1801
2000,3960,48,42,2,1,0,0,1801
2000,3961,48,42,2,1,0,0,1801
2000,3962,48,42,2,1,0,0,1801
2000,3963,49,42,2,1,0,0,1761
2000,3964,49,42,2,1,0,0,1761
2000,3965,50,42,2,1,0,0,983
2000,3966,49,42,2,1,0,0,1047
2000,3967,50,42,2,1,0,0,778
2000,3968,49,42,2,1,0,0,1219
2000,3969,49,42,2,1,0,0,1219
2000,3970,50,42,2,1,0,0,636
2000,3971,49,42,2,1,0,0,722
2000,3972,48,42,2,1,0,0,1305
2000,3973,48,42,2,1,0,0,1305
2000,3974,47,42,2,1,0,0,1911
2000,3975,47,42,2,1,0,0,1911
2000,3976,47,42,2,1,0,0,1911
2000,3977,47,42,2,1,0,0,1911
2000,3978,47,42,2,1,0,0,1911
2000,3979,48,42,2,1,0,0,1310
2000,3980,47,42,2,1,0,0,1911
2000,3981,48,42,2,1,0,0,1326
2000,3982,48,42,2,1,0,0,1326
2000,3983,48,42,2,1,0,0,1326
2000,3984,47,42,2,1,0,0,1911
2000,3985,48,42,2,1,0,0,1534
2000,3986,47,42,2,1,0,0,1911
2000,3987,47,42,2,1,0,0,1911
2000,3988,48,42,2,1,0,0,1498
2000,3989,49,42,2,1,0,0,1234
2000,3990,48,42,2,1,0,0,1498
2000,3991,48,42,2,1,0,0,1498
2000,3992,49,42,2,1,0,0,1452
2000,3993,49,42,2,1,0,0,1452
2000,3994,50,42,2,1,0,0,1229
2000,3995,49,42,2,1,0,0,1642
2000,3996,50,42,2,1,0,0,1429
2000,3997,49,42,2,1,0,0,1652
2000,3998,50,42,2,1,0,0,1131
2000,3999,49,42,2,1,0,0,1344
2000,4000,49,42,2,1,0,0,1344
