n,k,all-cycles,1-cycles,2-cycles,3-cycles,4-cycles,5-cycles,max_cycle_len
1000,1662,68.9,59.04,5.18,0.95,0.28,0.17,703.79
1000,1663,68.97,58.96,5.16,0.95,0.28,0.17,682.79
1000,1664,68.87,58.87,5.16,0.96,0.28,0.17,701.88
1000,1665,68.74,58.78,5.15,0.95,0.29,0.17,713.68
1000,1666,68.63,58.7,5.11,0.95,0.29,0.18,709.67
1000,1667,68.53,58.57,5.09,0.95,0.29,0.17,703.15
1000,1668,68.45,58.44,5.09,0.93,0.3,0.17,684.53
1000,1669,68.25,58.35,5.08,0.92,0.3,0.17,684.37
1000,1670,68.14,58.24,5.07,0.91,0.3,0.18,687.99
1000,1671,68.17,58.18,5.07,0.91,0.3,0.17,664.72
1000,1672,67.94,58.09,5.04,0.9,0.3,0.16,696.42
1000,1673,67.83,57.99,5.02,0.9,0.3,0.15,704.77
1000,1674,67.78,57.95,5.0,0.9,0.3,0.15,677.77
1000,1675,67.55,57.8,4.97,0.9,0.3,0.15,700.88
1000,1676,67.37,57.7,4.97,0.9,0.3,0.15,703.79
1000,1677,67.31,57.61,4.97,0.9,0.29,0.15,701.02
1000,1678,67.19,57.55,4.96,0.89,0.29,0.15,711.41
1000,1679,67.13,57.47,4.98,0.89,0.3,0.15,708.9
1000,1680,66.99,57.36,4.96,0.86,0.3,0.16,702.73
1000,1681,66.87,57.26,4.95,0.85,0.3,0.16,702.94
1000,1682,66.8,57.18,4.94,0.85,0.3,0.15,721.3
1000,1683,66.71,57.06,4.94,0.84,0.3,0.15,693.59
1000,1684,66.54,56.94,4.91,0.81,0.31,0.15,691.38
1000,1685,66.45,56.83,4.91,0.81,0.31,0.15,682.06
1000,1686,66.33,56.77,4.89,0.81,0.31,0.13,700.53
1000,1687,66.3,56.69,4.88,0.81,0.31,0.13,689.32
1000,1688,66.22,56.62,4.89,0.81,0.32,0.12,699.68
1000,1689,66.03,56.53,4.89,0.81,0.33,0.12,712.16
1000,1690,66.04,56.41,4.9,0.8,0.33,0.12,689.86
1000,1691,65.98,56.38,4.9,0.81,0.33,0.12,695.05
1000,1692,65.86,56.28,4.88,0.81,0.33,0.11,700.67
1000,1693,65.72,56.2,4.87,0.8,0.33,0.11,714.04
1000,1694,65.69,56.13,4.89,0.8,0.33,0.11,723.71
1000,1695,65.54,56.05,4.87,0.8,0.33,0.11,721.46
1000,1696,65.47,55.95,4.85,0.8,0.32,0.11,713.73
1000,1697,65.37,55.87,4.81,0.79,0.31,0.11,694.33
1000,1698,65.34,55.79,4.81,0.78,0.31,0.11,700.59
1000,1699,65.18,55.65,4.79,0.78,0.29,0.11,693.48
1000,1700,65.06,55.56,4.79,0.77,0.29,0.11,677.3
1000,1701,64.9,55.45,4.77,0.77,0.29,0.11,671.51
1000,1702,64.78,55.39,4.73,0.77,0.29,0.11,682.91
1000,1703,64.64,55.31,4.71,0.76,0.3,0.11,679.68
1000,1704,64.57,55.23,4.69,0.76,0.3,0.11,685.48
1000,1705,64.56,55.12,4.69,0.76,0.3,0.11,663.99
1000,1706,64.4,55.02,4.68,0.77,0.3,0.11,679.56
1000,1707,64.1,54.92,4.68,0.77,0.3,0.11,725.46
1000,1708,64.06,54.86,4.65,0.79,0.3,0.1,723.02
1000,1709,63.9,54.79,4.65,0.79,0.3,0.11,711.23
1000,1710,63.78,54.7,4.64,0.79,0.29,0.11,720.94
1000,1711,63.67,54.63,4.62,0.78,0.29,0.11,734.5
1000,1712,63.66,54.58,4.61,0.77,0.29,0.11,708.77
1000,1713,63.51,54.53,4.6,0.77,0.29,0.1,713.56
1000,1714,63.42,54.46,4.59,0.77,0.29,0.1,729.07
1000,1715,63.34,54.4,4.59,0.77,0.29,0.11,730.0
1000,1716,63.26,54.31,4.58,0.77,0.29,0.11,717.72
1000,1717,63.23,54.18,4.58,0.77,0.28,0.12,695.83
1000,1718,63.03,54.07,4.58,0.77,0.28,0.12,710.6
1000,1719,62.88,54.07,4.57,0.77,0.28,0.12,733.2
1000,1720,62.83,53.99,4.54,0.77,0.28,0.12,741.84
1000,1721,62.8,53.87,4.55,0.77,0.28,0.12,725.34
1000,1722,62.64,53.79,4.54,0.78,0.28,0.12,732.59
1000,1723,62.7,53.74,4.53,0.78,0.28,0.12,705.84
1000,1724,62.45,53.63,4.52,0.78,0.28,0.13,731.23
1000,1725,62.32,53.56,4.51,0.78,0.28,0.13,736.4
1000,1726,62.31,53.5,4.51,0.79,0.29,0.12,739.81
1000,1727,62.16,53.38,4.51,0.79,0.28,0.12,750.69
1000,1728,62.04,53.28,4.51,0.8,0.28,0.12,748.97
1000,1729,62.06,53.21,4.49,0.82,0.28,0.13,717.54
1000,1730,61.91,53.11,4.46,0.81,0.28,0.14,731.52
1000,1731,61.82,52.99,4.47,0.8,0.27,0.13,723.3
1000,1732,61.83,52.86,4.47,0.8,0.27,0.13,698.7
1000,1733,61.63,52.73,4.46,0.8,0.27,0.13,707.18
1000,1734,61.46,52.59,4.45,0.79,0.27,0.13,714.9
1000,1735,61.4,52.49,4.45,0.78,0.27,0.13,709.13
1000,1736,61.24,52.42,4.44,0.78,0.27,0.12,724.68
1000,1737,61.01,52.33,4.42,0.77,0.27,0.12,730.93
1000,1738,60.92,52.21,4.42,0.76,0.27,0.12,723.34
1000,1739,60.91,52.13,4.43,0.76,0.26,0.12,703.25
1000,1740,60.88,52.09,4.38,0.76,0.25,0.12,705.54
1000,1741,60.77,52.02,4.37,0.76,0.26,0.12,702.47
1000,1742,60.49,51.87,4.36,0.76,0.26,0.13,735.65
1000,1743,60.45,51.8,4.36,0.76,0.26,0.13,733.01
1000,1744,60.31,51.7,4.35,0.76,0.25,0.13,728.23
1000,1745,60.12,51.6,4.33,0.76,0.25,0.13,733.07
1000,1746,59.93,51.49,4.32,0.77,0.25,0.13,752.75
1000,1747,59.92,51.44,4.3,0.77,0.25,0.13,751.1
1000,1748,59.93,51.35,4.3,0.76,0.25,0.13,725.28
1000,1749,59.84,51.25,4.29,0.74,0.25,0.13,729.5
1000,1750,59.76,51.14,4.28,0.74,0.25,0.13,716.49
1000,1751,59.86,51.08,4.25,0.75,0.25,0.13,687.81
1000,1752,59.84,50.99,4.25,0.75,0.25,0.13,674.6
1000,1753,59.75,50.9,4.26,0.75,0.26,0.13,688.34
1000,1754,59.63,50.81,4.26,0.74,0.26,0.13,698.3
1000,1755,59.43,50.69,4.24,0.73,0.26,0.13,708.28
1000,1756,59.23,50.61,4.23,0.73,0.27,0.13,720.97
1000,1757,59.14,50.56,4.22,0.73,0.27,0.13,707.82
1000,1758,58.95,50.48,4.21,0.73,0.27,0.13,729.85
1000,1759,58.94,50.4,4.19,0.73,0.27,0.13,712.81
1000,1760,58.73,50.35,4.17,0.73,0.27,0.12,740.08
1000,1761,58.64,50.29,4.13,0.71,0.27,0.12,717.56
1000,1762,58.54,50.19,4.12,0.71,0.27,0.12,728.95
1000,1763,58.52,50.12,4.1,0.71,0.27,0.12,721.53
1000,1764,58.57,50.06,4.1,0.71,0.27,0.13,729.23
1000,1765,58.65,49.99,4.11,0.7,0.27,0.13,709.2
1000,1766,58.67,49.94,4.09,0.7,0.27,0.12,705.86
1000,1767,58.59,49.86,4.1,0.69,0.27,0.12,700.54
1000,1768,58.51,49.78,4.09,0.69,0.27,0.13,689.9
1000,1769,58.28,49.69,4.07,0.7,0.26,0.12,705.96
1000,1770,58.17,49.59,4.07,0.69,0.26,0.12,716.88
1000,1771,58.04,49.43,4.06,0.69,0.26,0.12,712.82
1000,1772,57.98,49.36,4.07,0.67,0.25,0.15,714.87
1000,1773,57.88,49.29,4.06,0.68,0.24,0.15,704.07
1000,1774,57.81,49.22,4.04,0.68,0.23,0.15,710.41
1000,1775,57.78,49.12,4.01,0.67,0.23,0.15,682.67
1000,1776,57.6,49.09,4.01,0.68,0.23,0.15,709.22
1000,1777,57.42,49.01,4.0,0.67,0.23,0.16,741.28
1000,1778,57.17,48.88,3.99,0.67,0.22,0.16,744.76
1000,1779,57.17,48.79,3.98,0.67,0.22,0.16,718.93
1000,1780,57.14,48.73,3.98,0.68,0.22,0.16,722.07
1000,1781,57.1,48.63,3.96,0.67,0.22,0.16,714.06
1000,1782,57.02,48.54,3.95,0.67,0.22,0.16,712.64
1000,1783,56.85,48.43,3.93,0.66,0.22,0.16,712.51
1000,1784,56.75,48.34,3.91,0.66,0.22,0.15,701.41
1000,1785,56.62,48.28,3.89,0.66,0.22,0.15,695.09
1000,1786,56.39,48.22,3.89,0.65,0.22,0.15,725.71
1000,1787,56.37,48.17,3.87,0.65,0.22,0.15,708.83
1000,1788,56.38,48.1,3.87,0.65,0.22,0.15,716.21
1000,1789,56.29,48.01,3.85,0.65,0.22,0.15,715.12
1000,1790,56.11,47.95,3.84,0.65,0.22,0.16,738.14
1000,1791,56.0,47.86,3.83,0.65,0.22,0.17,714.06
1000,1792,55.83,47.77,3.81,0.65,0.22,0.17,724.5
1000,1793,55.75,47.7,3.79,0.64,0.22,0.17,738.87
1000,1794,55.74,47.65,3.79,0.65,0.22,0.17,736.06
1000,1795,55.61,47.57,3.8,0.66,0.22,0.17,750.99
1000,1796,55.55,47.53,3.79,0.67,0.23,0.17,728.2
1000,1797,55.6,47.47,3.78,0.67,0.24,0.16,722.5
1000,1798,55.56,47.41,3.77,0.66,0.24,0.16,705.51
1000,1799,55.4,47.35,3.76,0.66,0.25,0.16,719.94
1000,1800,55.24,47.23,3.76,0.65,0.25,0.16,737.39
1000,1801,55.2,47.16,3.76,0.65,0.25,0.16,732.87
1000,1802,55.13,47.06,3.74,0.64,0.25,0.14,739.0
1000,1803,55.0,46.97,3.74,0.64,0.25,0.14,732.16
1000,1804,55.0,46.93,3.73,0.64,0.25,0.13,723.79
1000,1805,54.9,46.79,3.73,0.63,0.25,0.14,734.05
1000,1806,54.77,46.73,3.72,0.62,0.25,0.14,746.11
1000,1807,54.69,46.63,3.7,0.61,0.25,0.13,724.11
1000,1808,54.56,46.56,3.7,0.61,0.25,0.13,740.39
1000,1809,54.44,46.5,3.69,0.6,0.25,0.12,754.86
1000,1810,54.48,46.44,3.68,0.6,0.24,0.12,745.8
1000,1811,54.51,46.41,3.66,0.59,0.24,0.14,739.93
1000,1812,54.36,46.37,3.63,0.58,0.23,0.14,750.69
1000,1813,54.24,46.29,3.61,0.58,0.23,0.14,737.37
1000,1814,54.18,46.2,3.6,0.58,0.23,0.12,726.53
1000,1815,54.01,46.12,3.59,0.57,0.23,0.11,727.77
1000,1816,54.0,46.07,3.58,0.57,0.23,0.11,730.06
1000,1817,53.96,46.02,3.58,0.57,0.23,0.11,719.44
1000,1818,53.82,45.93,3.57,0.58,0.23,0.11,719.25
1000,1819,53.69,45.88,3.54,0.58,0.23,0.11,723.25
1000,1820,53.55,45.83,3.53,0.58,0.23,0.11,729.1
1000,1821,53.57,45.74,3.52,0.58,0.23,0.11,725.25
1000,1822,53.53,45.67,3.53,0.56,0.22,0.12,721.93
1000,1823,53.43,45.62,3.52,0.56,0.22,0.12,729.66
1000,1824,53.34,45.55,3.51,0.56,0.2,0.12,719.5
1000,1825,53.22,45.5,3.48,0.56,0.2,0.12,714.64
1000,1826,53.22,45.43,3.48,0.58,0.2,0.13,703.8
1000,1827,53.15,45.4,3.48,0.58,0.2,0.13,719.23
1000,1828,53.09,45.35,3.46,0.57,0.2,0.13,704.34
1000,1829,52.89,45.28,3.45,0.57,0.2,0.13,729.55
1000,1830,52.85,45.22,3.45,0.58,0.19,0.13,717.8
1000,1831,52.93,45.13,3.44,0.59,0.19,0.13,690.92
1000,1832,52.73,45.03,3.45,0.59,0.18,0.13,708.61
1000,1833,52.46,44.94,3.45,0.59,0.18,0.13,743.69
1000,1834,52.43,44.91,3.44,0.58,0.18,0.13,732.48
1000,1835,52.41,44.88,3.43,0.58,0.18,0.13,734.35
1000,1836,52.37,44.86,3.42,0.58,0.18,0.13,751.72
1000,1837,52.42,44.79,3.41,0.58,0.17,0.13,735.27
1000,1838,52.29,44.73,3.4,0.58,0.17,0.13,735.1
1000,1839,52.2,44.67,3.39,0.58,0.17,0.13,729.34
1000,1840,52.17,44.6,3.37,0.58,0.17,0.13,712.22
1000,1841,52.07,44.54,3.35,0.57,0.17,0.13,714.62
1000,1842,51.99,44.47,3.33,0.56,0.17,0.13,712.7
1000,1843,52.02,44.43,3.32,0.56,0.17,0.13,704.2
1000,1844,51.83,44.38,3.32,0.55,0.17,0.13,731.14
1000,1845,51.84,44.31,3.32,0.54,0.15,0.12,701.75
1000,1846,51.76,44.24,3.31,0.55,0.15,0.12,712.81
1000,1847,51.63,44.15,3.3,0.54,0.17,0.12,731.12
1000,1848,51.48,44.08,3.28,0.55,0.17,0.12,726.11
1000,1849,51.36,43.99,3.27,0.55,0.17,0.12,736.19
1000,1850,51.26,43.94,3.26,0.54,0.17,0.12,715.8
1000,1851,51.17,43.8,3.25,0.55,0.17,0.11,710.85
1000,1852,51.01,43.74,3.25,0.55,0.16,0.11,725.66
1000,1853,50.93,43.69,3.24,0.55,0.16,0.11,734.26
1000,1854,50.94,43.62,3.25,0.55,0.17,0.11,709.25
1000,1855,50.77,43.5,3.23,0.55,0.17,0.11,733.66
1000,1856,50.71,43.43,3.19,0.54,0.17,0.11,718.22
1000,1857,50.75,43.38,3.2,0.54,0.17,0.11,705.2
1000,1858,50.67,43.28,3.18,0.52,0.17,0.1,696.44
1000,1859,50.61,43.21,3.15,0.51,0.17,0.1,688.25
1000,1860,50.45,43.15,3.13,0.5,0.19,0.1,697.66
1000,1861,50.37,43.06,3.12,0.5,0.19,0.1,689.71
1000,1862,50.17,43.0,3.1,0.5,0.19,0.1,711.28
1000,1863,50.06,42.9,3.1,0.5,0.19,0.1,713.27
1000,1864,49.97,42.88,3.11,0.5,0.19,0.1,732.57
1000,1865,50.01,42.84,3.1,0.5,0.19,0.1,700.97
1000,1866,50.1,42.8,3.09,0.51,0.19,0.1,683.67
1000,1867,49.96,42.67,3.08,0.5,0.19,0.1,705.44
1000,1868,50.08,42.64,3.08,0.5,0.19,0.1,678.54
1000,1869,49.82,42.6,3.06,0.49,0.19,0.1,704.9
1000,1870,49.9,42.59,3.06,0.49,0.19,0.1,696.12
1000,1871,49.89,42.55,3.03,0.49,0.19,0.1,705.07
1000,1872,49.74,42.49,3.03,0.49,0.19,0.1,720.07
1000,1873,49.58,42.41,3.03,0.48,0.18,0.1,735.73
1000,1874,49.51,42.33,3.03,0.48,0.18,0.1,737.76
1000,1875,49.37,42.23,3.03,0.48,0.18,0.09,727.4
1000,1876,49.43,42.2,3.02,0.49,0.18,0.09,703.14
1000,1877,49.21,42.11,3.02,0.48,0.18,0.09,721.02
1000,1878,49.29,42.05,3.02,0.47,0.18,0.1,697.74
1000,1879,49.19,41.99,3.03,0.47,0.18,0.1,705.21
1000,1880,49.17,41.95,3.02,0.47,0.18,0.1,733.09
1000,1881,49.15,41.91,3.01,0.45,0.18,0.11,729.96
1000,1882,49.15,41.84,2.98,0.45,0.18,0.11,710.8
1000,1883,49.04,41.8,2.98,0.46,0.18,0.11,720.54
1000,1884,49.06,41.75,2.98,0.46,0.18,0.11,714.73
1000,1885,49.17,41.69,2.98,0.46,0.2,0.11,691.96
1000,1886,49.16,41.62,2.98,0.45,0.2,0.12,668.63
1000,1887,48.99,41.56,2.97,0.45,0.2,0.12,708.9
1000,1888,48.94,41.54,2.97,0.45,0.2,0.12,703.38
1000,1889,48.81,41.49,2.97,0.45,0.19,0.12,707.89
1000,1890,48.83,41.47,2.97,0.45,0.19,0.12,698.79
1000,1891,48.64,41.42,2.96,0.45,0.19,0.12,734.89
1000,1892,48.59,41.39,2.96,0.44,0.19,0.12,731.08
1000,1893,48.61,41.33,2.96,0.44,0.19,0.12,737.51
1000,1894,48.59,41.26,2.96,0.44,0.19,0.11,721.29
1000,1895,48.71,41.18,2.94,0.44,0.18,0.11,674.0
1000,1896,48.43,41.05,2.93,0.44,0.19,0.11,686.3
1000,1897,48.36,40.96,2.93,0.44,0.19,0.1,700.2
1000,1898,48.14,40.83,2.93,0.44,0.19,0.1,701.18
1000,1899,48.11,40.79,2.93,0.45,0.19,0.1,698.83
1000,1900,48.15,40.74,2.93,0.45,0.19,0.1,700.5
1000,1901,48.1,40.7,2.92,0.46,0.18,0.1,683.41
1000,1902,48.0,40.66,2.89,0.45,0.18,0.1,681.74
1000,1903,47.96,40.59,2.88,0.45,0.18,0.1,678.2
1000,1904,47.93,40.55,2.86,0.45,0.17,0.11,669.82
1000,1905,47.75,40.48,2.84,0.45,0.17,0.12,720.57
1000,1906,47.62,40.38,2.83,0.44,0.18,0.12,738.98
1000,1907,47.61,40.29,2.82,0.44,0.18,0.12,701.31
1000,1908,47.48,40.24,2.8,0.44,0.18,0.13,694.61
1000,1909,47.32,40.17,2.8,0.44,0.18,0.13,727.61
1000,1910,47.28,40.12,2.8,0.44,0.18,0.14,717.27
1000,1911,47.18,40.05,2.81,0.43,0.18,0.13,718.47
1000,1912,47.11,40.03,2.81,0.43,0.18,0.12,731.77
1000,1913,47.22,39.98,2.81,0.43,0.18,0.12,704.99
1000,1914,47.15,39.91,2.81,0.43,0.18,0.12,707.63
1000,1915,46.91,39.86,2.8,0.42,0.18,0.12,739.67
1000,1916,46.83,39.8,2.79,0.43,0.18,0.12,738.94
1000,1917,46.72,39.74,2.8,0.43,0.16,0.13,729.02
1000,1918,46.64,39.69,2.78,0.43,0.16,0.13,724.14
1000,1919,46.53,39.61,2.75,0.43,0.17,0.13,728.48
1000,1920,46.35,39.56,2.75,0.43,0.16,0.13,756.24
1000,1921,46.39,39.53,2.74,0.43,0.16,0.13,726.04
1000,1922,46.22,39.43,2.73,0.43,0.16,0.12,721.55
1000,1923,46.11,39.38,2.73,0.42,0.16,0.12,737.9
1000,1924,46.04,39.3,2.72,0.42,0.16,0.11,746.63
1000,1925,45.96,39.23,2.71,0.42,0.17,0.11,732.68
1000,1926,45.94,39.16,2.71,0.42,0.17,0.11,735.13
1000,1927,45.93,39.12,2.69,0.41,0.17,0.11,722.05
1000,1928,45.86,39.07,2.68,0.4,0.17,0.11,718.6
1000,1929,45.87,38.99,2.68,0.4,0.17,0.11,704.59
1000,1930,45.63,38.92,2.67,0.4,0.17,0.11,735.25
1000,1931,45.62,38.88,2.66,0.4,0.17,0.11,736.64
1000,1932,45.52,38.84,2.65,0.4,0.17,0.11,741.2
1000,1933,45.48,38.8,2.63,0.4,0.15,0.11,723.61
1000,1934,45.31,38.75,2.63,0.4,0.15,0.11,733.18
1000,1935,45.35,38.73,2.61,0.41,0.15,0.11,694.82
1000,1936,45.16,38.61,2.62,0.41,0.15,0.11,717.05
1000,1937,45.04,38.54,2.62,0.41,0.15,0.11,724.13
1000,1938,45.08,38.5,2.6,0.41,0.15,0.12,721.77
1000,1939,44.99,38.42,2.6,0.41,0.15,0.12,727.1
1000,1940,44.81,38.33,2.6,0.41,0.15,0.12,758.07
1000,1941,44.79,38.23,2.61,0.41,0.15,0.13,741.15
1000,1942,44.94,38.2,2.61,0.41,0.15,0.13,709.39
1000,1943,44.99,38.15,2.61,0.41,0.15,0.13,707.06
1000,1944,44.88,38.09,2.62,0.4,0.15,0.13,729.4
1000,1945,44.8,38.06,2.61,0.4,0.15,0.13,724.93
1000,1946,44.87,38.01,2.63,0.39,0.15,0.13,711.14
1000,1947,44.79,37.96,2.62,0.4,0.16,0.12,708.06
1000,1948,44.72,37.94,2.62,0.39,0.16,0.12,717.22
1000,1949,44.65,37.86,2.62,0.39,0.16,0.11,708.72
1000,1950,44.68,37.83,2.61,0.39,0.16,0.11,691.82
1000,1951,44.7,37.77,2.59,0.39,0.16,0.11,683.57
1000,1952,44.49,37.69,2.58,0.39,0.16,0.11,726.74
1000,1953,44.41,37.65,2.58,0.39,0.16,0.11,720.78
1000,1954,44.38,37.61,2.59,0.4,0.16,0.1,727.18
1000,1955,44.27,37.52,2.57,0.39,0.17,0.1,724.44
1000,1956,44.16,37.45,2.57,0.39,0.17,0.1,735.36
1000,1957,44.02,37.39,2.56,0.39,0.17,0.1,753.51
1000,1958,43.95,37.33,2.56,0.39,0.17,0.1,754.55
1000,1959,43.9,37.25,2.54,0.38,0.15,0.1,738.19
1000,1960,43.91,37.17,2.52,0.38,0.15,0.1,704.35
1000,1961,43.88,37.15,2.51,0.38,0.15,0.1,702.58
1000,1962,43.83,37.1,2.49,0.38,0.15,0.1,697.74
1000,1963,43.76,37.07,2.48,0.38,0.15,0.1,703.33
1000,1964,43.67,37.03,2.48,0.38,0.15,0.11,718.74
1000,1965,43.68,36.99,2.46,0.38,0.15,0.11,708.04
1000,1966,43.6,36.92,2.46,0.38,0.14,0.11,699.86
1000,1967,43.3,36.89,2.43,0.37,0.14,0.11,727.21
1000,1968,43.23,36.84,2.43,0.36,0.14,0.11,724.94
1000,1969,43.19,36.78,2.4,0.36,0.14,0.11,703.93
1000,1970,43.11,36.75,2.38,0.36,0.14,0.11,730.93
1000,1971,43.18,36.72,2.38,0.36,0.14,0.11,706.45
1000,1972,43.02,36.62,2.38,0.36,0.14,0.11,724.45
1000,1973,42.9,36.58,2.37,0.35,0.14,0.1,731.87
1000,1974,42.81,36.53,2.37,0.34,0.14,0.1,740.64
1000,1975,42.72,36.46,2.37,0.34,0.14,0.1,745.4
1000,1976,42.77,36.42,2.37,0.34,0.15,0.1,728.75
1000,1977,42.59,36.39,2.37,0.34,0.15,0.1,758.92
1000,1978,42.65,36.34,2.37,0.33,0.15,0.1,730.8
1000,1979,42.52,36.26,2.39,0.33,0.15,0.1,743.63
1000,1980,42.47,36.24,2.39,0.33,0.16,0.1,753.29
1000,1981,42.39,36.17,2.37,0.33,0.16,0.11,757.44
1000,1982,42.38,36.14,2.38,0.33,0.16,0.11,760.92
1000,1983,42.23,36.11,2.37,0.33,0.16,0.11,774.29
1000,1984,42.17,35.99,2.36,0.33,0.16,0.11,754.5
1000,1985,42.15,35.91,2.35,0.33,0.16,0.11,751.92
1000,1986,42.14,35.87,2.35,0.33,0.16,0.11,740.81
1000,1987,42.11,35.81,2.33,0.32,0.16,0.11,725.34
1000,1988,42.07,35.77,2.33,0.32,0.14,0.11,722.13
1000,1989,42.01,35.75,2.32,0.31,0.13,0.11,726.75
1000,1990,42.04,35.72,2.31,0.31,0.13,0.11,714.69
1000,1991,42.06,35.7,2.31,0.32,0.13,0.11,714.57
1000,1992,41.92,35.64,2.29,0.31,0.13,0.11,721.71
1000,1993,41.79,35.56,2.29,0.31,0.13,0.11,732.33
1000,1994,41.76,35.47,2.29,0.31,0.13,0.11,717.83
1000,1995,41.57,35.38,2.28,0.31,0.13,0.12,735.57
1000,1996,41.53,35.34,2.26,0.31,0.13,0.12,730.73
1000,1997,41.55,35.32,2.25,0.31,0.13,0.12,728.39
1000,1998,41.45,35.26,2.24,0.31,0.12,0.12,744.95
1000,1999,41.38,35.23,2.22,0.3,0.12,0.13,740.96
1000,2000,41.41,35.19,2.22,0.31,0.12,0.13,750.34
