n,k,all,A,B,AA,AB,BB,AAA,AAB,ABB,BBB,AAAA,AAAB,AABB,ABBB,BBBB,AAAAA,AAAAB,AAABB,AABBB,ABBBB,BBBBB,max_cycle_len
1000,91,909.0214,416.7635,416.6779,28.5363,6.3827,28.5813,3.8766,0.9129,0.9086,3.8686,0.6959,0.1865,0.1494,0.183,0.7026,0.1452,0.0449,0.0308,0.0337,0.043,0.1468,4.603
1000,92,908.022,415.9328,415.8393,28.7367,6.4276,28.7791,3.9387,0.9252,0.9256,3.9325,0.7149,0.1916,0.1521,0.1879,0.7201,0.1505,0.0466,0.0324,0.0352,0.045,0.1517,4.6272
1000,93,907.0225,415.1051,414.9965,28.9407,6.4769,28.9757,3.9943,0.941,0.9387,3.9974,0.7327,0.1964,0.1542,0.194,0.7392,0.1546,0.0473,0.0335,0.0359,0.046,0.1568,4.656
1000,94,906.0231,414.2832,414.1629,29.1274,6.5176,29.1745,4.0569,0.9555,0.9552,4.06,0.7508,0.2019,0.1566,0.1979,0.7562,0.1614,0.0483,0.0351,0.0371,0.0472,0.1627,4.6851
1000,95,905.0239,413.4354,413.3508,29.3284,6.5629,29.3628,4.1189,0.97,0.9709,4.118,0.77,0.2073,0.1613,0.2035,0.7743,0.1661,0.0501,0.0364,0.0379,0.048,0.1673,4.7132
1000,96,904.0246,412.6078,412.5268,29.5235,6.6006,29.5503,4.1783,0.9845,0.9887,4.1801,0.7925,0.2123,0.1643,0.2074,0.7935,0.1691,0.0518,0.0384,0.0395,0.0504,0.173,4.7414
1000,97,903.0253,411.7947,411.704,29.6987,6.6457,29.7283,4.2411,0.9997,1.0028,4.2439,0.8102,0.218,0.1693,0.213,0.8147,0.1758,0.0528,0.0407,0.0403,0.0521,0.1783,4.7732
1000,98,902.0263,410.9697,410.8938,29.8884,6.6817,29.8927,4.302,1.0166,1.0197,4.316,0.8296,0.223,0.1721,0.22,0.8355,0.1811,0.0544,0.0423,0.0426,0.0538,0.1817,4.8002
1000,99,901.0266,410.163,410.0511,30.0666,6.7248,30.0888,4.3673,1.0298,1.0344,4.3778,0.8476,0.2279,0.1777,0.2252,0.8534,0.1859,0.0556,0.0427,0.0437,0.0554,0.1881,4.8294
1000,100,900.0277,409.3407,409.2272,30.2521,6.7682,30.2776,4.428,1.0423,1.0494,4.4395,0.8674,0.2329,0.182,0.2288,0.8724,0.1916,0.0577,0.0442,0.0447,0.0575,0.1935,4.8584
1000,101,899.0281,408.5322,408.3959,30.4259,6.8106,30.468,4.4906,1.0578,1.0626,4.5022,0.8861,0.2371,0.1851,0.2347,0.8911,0.1994,0.0592,0.0455,0.045,0.06,0.198,4.8901
1000,102,898.0285,407.7119,407.5869,30.6006,6.8494,30.6463,4.5535,1.0739,1.0776,4.5597,0.9084,0.2433,0.1895,0.2411,0.9112,0.2046,0.0605,0.0468,0.0457,0.0611,0.2041,4.9218
1000,103,897.0293,406.8931,406.7763,30.7835,6.8894,30.8182,4.6112,1.089,1.0934,4.6207,0.9296,0.248,0.1925,0.2467,0.9321,0.2107,0.0623,0.0482,0.0469,0.0636,0.2111,4.9511
1000,104,896.0302,406.0765,405.9628,30.962,6.9292,30.9971,4.6734,1.1023,1.1053,4.6828,0.9495,0.2524,0.1969,0.2537,0.9507,0.2161,0.0642,0.0492,0.0484,0.0645,0.2181,4.9836
1000,105,895.0307,405.2691,405.1415,31.1362,6.9645,31.1791,4.7348,1.1194,1.12,4.7457,0.9681,0.2575,0.2009,0.2585,0.9667,0.2225,0.0667,0.0503,0.0496,0.0664,0.227,5.0135
1000,106,894.031,404.4723,404.3176,31.2996,7.0045,31.3579,4.797,1.1334,1.1344,4.8063,0.9867,0.2637,0.2043,0.2647,0.9849,0.2299,0.0685,0.0529,0.051,0.069,0.2353,5.0422
1000,107,893.0316,403.6511,403.5176,31.4743,7.0406,31.5273,4.8587,1.1487,1.1526,4.8626,1.0075,0.271,0.2079,0.2706,1.0077,0.236,0.0704,0.0533,0.0523,0.0708,0.2434,5.0675
1000,108,892.032,402.849,402.6977,31.6423,7.08,31.6977,4.9232,1.1655,1.1676,4.9274,1.0272,0.2751,0.2123,0.2751,1.0305,0.2416,0.0715,0.0546,0.0529,0.0728,0.2483,5.0975
1000,109,891.0326,402.0422,401.8964,31.8084,7.1129,31.8596,4.9878,1.1798,1.1827,4.9905,1.0477,0.2815,0.2184,0.2792,1.0517,0.2477,0.0735,0.0562,0.0545,0.0756,0.2545,5.1254
1000,110,890.0334,401.2491,401.0798,31.9613,7.1529,32.027,5.055,1.1949,1.1983,5.0565,1.068,0.2861,0.2222,0.285,1.0712,0.2546,0.0756,0.0578,0.0559,0.0775,0.2603,5.1538
1000,111,889.035,400.4516,400.2685,32.1206,7.1932,32.1989,5.1151,1.2105,1.2116,5.1177,1.0872,0.2907,0.2262,0.2901,1.0893,0.264,0.0778,0.0587,0.0585,0.0793,0.2677,5.1871
1000,112,888.0359,399.6511,399.4739,32.2702,7.2293,32.3597,5.1803,1.2252,1.226,5.1788,1.1094,0.2972,0.2309,0.2966,1.1061,0.2717,0.0802,0.0604,0.0604,0.0817,0.2756,5.2176
1000,113,887.0365,398.8422,398.6804,32.4385,7.264,32.5178,5.2421,1.2355,1.2423,5.2387,1.1301,0.3022,0.2355,0.3006,1.1284,0.2784,0.0831,0.0619,0.0619,0.0851,0.2825,5.2489
1000,114,886.0377,398.0361,397.889,32.6034,7.2978,32.6712,5.3019,1.2493,1.2579,5.3027,1.1536,0.3072,0.2385,0.3071,1.1467,0.2844,0.0857,0.0632,0.0641,0.0871,0.291,5.2796
1000,115,885.0382,397.2614,397.0822,32.7452,7.3291,32.8317,5.3631,1.2625,1.2728,5.3631,1.1732,0.3139,0.2431,0.3126,1.166,0.2926,0.0879,0.0649,0.0663,0.0901,0.2999,5.3125
1000,116,884.0384,396.4608,396.288,32.9035,7.3622,32.987,5.4221,1.2752,1.2877,5.4289,1.1929,0.3226,0.2472,0.3164,1.1874,0.3008,0.0914,0.067,0.0695,0.092,0.3058,5.3414
1000,117,883.0395,395.6539,395.5205,33.0588,7.3925,33.1237,5.4857,1.2908,1.3004,5.4928,1.2141,0.3278,0.2504,0.3219,1.2065,0.3085,0.0944,0.0687,0.0716,0.0943,0.3142,5.3747
1000,118,882.0409,394.8719,394.7233,33.1992,7.4256,33.2687,5.5539,1.303,1.3159,5.5646,1.234,0.3326,0.2565,0.3289,1.2254,0.3169,0.0964,0.0706,0.0717,0.0968,0.3215,5.4025
1000,119,881.0417,394.0793,393.9368,33.3463,7.4583,33.4189,5.6187,1.3171,1.3288,5.6249,1.2542,0.3387,0.262,0.3349,1.2461,0.3254,0.0975,0.0725,0.0727,0.0985,0.3283,5.4351
